ind,name,epi_val,loc_x,loc_y,geometry,lon,lat
186,WATERWAY EAST,0.00216001849138105,37063.22385897944,42568.223795109014,POINT (37063.22385897944 42568.22379510901),103.91475906733044,1.4012449798631565
187,ANCHORVALE,0.003227421163752322,34218.535479903636,41815.31600220777,POINT (34218.53547990364 41815.31600220777),103.88919706169341,1.3944367092628651
188,CHOA CHU KANG CENTRAL,0.008468898812582613,18465.672016230423,40772.9207812787,POINT (18465.67201623042 40772.9207812787),103.74764542322222,1.3850087690364798
189,CHENG SAN,0.005485228426845056,30312.19239595688,39413.34782385563,POINT (30312.19239595688 39413.34782385563),103.85409527879992,1.3727147456897675
190,YUHUA WEST,0.004396422197665626,16721.252554125156,36571.26462537872,POINT (16721.25255412516 36571.26462537872),103.73197210109217,1.3470099275250864
191,KANGKAR,0.0028679576239771538,35222.44094552205,39071.33995486339,POINT (35222.44094552205 39071.33995486339),103.89821727302413,1.3696209556028416
192,MEI CHIN,0.003598607042641035,24651.06939507004,30651.134086325186,POINT (24651.06939507004 30651.13408632519),103.8032270087817,1.2934723009335265
193,TOA PAYOH CENTRAL,0.01271079706500854,29409.74386720297,34982.19624910886,POINT (29409.74386720297 34982.19624910886),103.84598592686301,1.3326410456251336
194,TUAS VIEW EXTENSION,0.001263167231731964,5092.894973933033,26137.8735310428,POINT (5092.894973933033 26137.8735310428),103.62749213945993,1.252647996329661
195,TOWNSVILLE,0.0024164082327900044,29686.468020273,38599.4995308956,POINT (29686.468020273 38599.4995308956),103.84847265239118,1.3653546350575243
196,LEONIE HILL,0.0005714444694691691,28082.939717445217,31145.107959763754,POINT (28082.93971744522 31145.10795976375),103.83406382932762,1.2979398065330776
197,YIO CHU KANG,0.004606659711602919,29443.744719843155,40836.02070850652,POINT (29443.74471984315 40836.02070850652),103.84629172596026,1.3855809452089272
198,LIM CHU KANG,0.0002664131929350991,15309.816882586416,45819.041422596594,POINT (15309.81688258642 45819.04142259659),103.71928549106586,1.430642773851516
199,TANJONG PAGAR,0.0010777719869673368,29397.83104729858,28706.35153202776,POINT (29397.83104729858 28706.35153202776),103.84587860237687,1.2758845188207422
200,BENCOOLEN,0.0012346850241341555,29999.06269428174,31594.59407815698,POINT (29999.06269428174 31594.59407815698),103.85128107125259,1.3020047366012868
201,MANDAI EAST,0.0006845598755776844,25739.273650440497,45391.764856298076,POINT (25739.2736504405 45391.76485629808),103.81300387233131,1.4267814008512498
202,PASIR RIS WAFER FAB PARK,0.0007720054907795821,38612.49655038875,41196.68192614483,POINT (38612.49655038875 41196.68192614483),103.92868003992997,1.3888407364052624
203,LEEDON PARK,0.0013327854347666987,23947.764053419327,33247.68115361364,POINT (23947.76405341933 33247.68115361364),103.79690717310045,1.3169544695803783
204,DOVER,0.0025704585366221225,22015.532460451195,31800.52474169349,POINT (22015.5324604512 31800.52474169349),103.77954537056073,1.3038665870628148
205,VICTORIA,0.003956805884513009,30189.210191927043,31335.725290639188,POINT (30189.21019192704 31335.72529063919),103.85298961525108,1.2996636057334487
206,JURONG GATEWAY,0.011654219450636228,17912.97782668322,35033.90614907108,POINT (17912.97782668322 35033.90614907108),103.7426809867246,1.333107045118694
207,ROCHOR CANAL,0.0007158876094939186,30693.783091215668,31819.1316688655,POINT (30693.78309121567 31819.1316688655),103.85752347060688,1.3040353228136674
208,TIONG BAHRU,0.0022375136433587226,27785.672063140315,29590.39517940958,POINT (27785.67206314032 29590.39517940958),103.83139275846598,1.2838795297164427
209,YISHUN SOUTH,0.004361237384444247,28500.546740808917,44471.67350122547,POINT (28500.54674080892 44471.67350122547),103.83781643545116,1.4184605129867782
210,TAGORE,0.001520033206784137,27445.77130277442,40971.4244892897,POINT (27445.77130277442 40971.4244892897),103.82833840863132,1.3868055188357011
211,SHANGRI-LA,0.002847672605329771,28564.715659470345,38888.92099144104,POINT (28564.71565947034 38888.92099144104),103.83839294245503,1.3679721020539908
212,DEPOT ROAD,0.0012851940959446163,25244.207197926473,29407.094094339376,POINT (25244.20719792647 29407.09409433938),103.8085567133048,1.2822216990848818
213,SINGAPORE POLYTECHNIC,0.0019781989195525648,21751.75103053642,32627.894796950524,POINT (21751.75103053642 32627.89479695052),103.77717500687973,1.3113489744768907
214,CECIL,0.0022509419809407004,29730.19835383722,29011.328474455593,POINT (29730.19835383722 29011.32847445559),103.84886506063324,1.2786426069380006
215,HILLVIEW,0.002891243837893282,20276.65294572213,37526.45823810663,POINT (20276.65294572213 37526.45823810663),103.7639192942138,1.3556494788298723
216,PASIR RIS PARK,0.0015092658654753555,41529.79806672749,40218.94376962386,POINT (41529.79806672749 40218.94376962386),103.95489375690592,1.3799972324035847
217,COMPASSVALE,0.002454563080104733,34304.25050124408,40761.09087015794,POINT (34304.25050124408 40761.09087015794),103.88996705194012,1.3849026614273974
218,SEMBAWANG CENTRAL,0.006857422870475558,26268.732618552003,47558.080473729846,POINT (26268.732618552 47558.08047372985),103.81776141548951,1.4463728110453256
219,MACPHERSON,0.004840827159126355,33774.348363963334,34399.161402549566,POINT (33774.34836396333 34399.16140254957),103.88520425576283,1.327367770233359
220,BAYSHORE,0.000601307413013074,40835.377095144766,32903.59658035949,POINT (40835.37709514477 32903.59658035949),103.94865077303858,1.3138402799706363
221,GEYLANG EAST,0.010869496654722326,35237.16811852536,33246.058731668905,POINT (35237.16811852536 33246.05873166891),103.8983482145417,1.3169392115602017
222,ONE TREE HILL,0.0009069363524875095,27315.55925270865,31563.79681046792,POINT (27315.55925270865 31563.79681046792),103.82716856684064,1.301726273660129
223,ALEXANDRA NORTH,0.00044072260144177903,26548.25074103508,30519.39221732218,POINT (26548.25074103508 30519.39221732218),103.82027399830262,1.292281019697117
224,SINGAPORE GENERAL HOSPITAL,0.0026119308868770793,28147.221049078154,29131.036838792472,POINT (28147.22104907815 29131.03683879247),103.8346414162666,1.2797252543739348
225,KAMPONG JAVA,0.002330634157361906,29891.531182876795,32888.52977944376,POINT (29891.5311828768 32888.52977944376),103.85031493015313,1.3137066411388951
226,CITY HALL,0.004740451219614222,30209.07365592651,30536.50791873865,POINT (30209.07365592651 30536.50791873865),103.85316804115185,1.2924357639295956
227,JOO SENG,0.002287497189666003,33454.069079516026,35419.7276905794,POINT (33454.06907951603 35419.7276905794),103.88232655431182,1.3365974658173767
228,GALI BATU,0.001988595666690299,20165.06878864912,42429.24085096013,POINT (20165.06878864912 42429.24085096013),103.76291533675507,1.3999884280182218
229,WOODLEIGH,0.0011170526432443969,31670.478564850764,35799.901960306786,POINT (31670.47856485076 35799.90196030679),103.86630000676374,1.3400358955737701
230,FRANKEL,0.00848513656495841,37694.55192905495,33007.26798547237,POINT (37694.55192905495 33007.26798547237),103.92042896772085,1.3147789968876915
231,GOMBAK,0.001861409446410734,19560.70284389371,39034.54400004348,POINT (19560.70284389371 39034.54400004348),103.75748559508082,1.3692878625075915
232,NORTHSHORE,0.00029153270620042653,36169.55749017907,44222.76556797275,POINT (36169.55749017907 44222.76556797275),103.90672921601869,1.4162083144895556
233,CHANGI POINT,0.0011014735799813825,44603.63267942883,41360.41864590394,POINT (44603.63267942883 41360.41864590394),103.98251500826525,1.3903187052181045
234,KOVAN,0.0033487035255318483,33270.79137153873,38331.47681437974,POINT (33270.79137153873 38331.47681437974),103.8806802074347,1.362930312869231
235,KALLANG WAY,0.0018909807039979984,32761.49234495055,34229.719203364155,POINT (32761.49234495055 34229.71920336415),103.87610316630828,1.325835570625526
236,CRAWFORD,0.002886964085290057,31396.89067716185,31457.2870258351,POINT (31396.89067716185 31457.2870258351),103.86384117872883,1.300762858677015
237,LOWER SELETAR,0.0013722763810083954,29437.619516896957,43432.045461635345,POINT (29437.61951689696 43432.04546163535),103.84623681445044,1.4090584602028222
238,KIM KEAT,0.0007808433339165355,30817.606128782354,34898.8968112739,POINT (30817.60612878235 34898.8968112739),103.85863635909398,1.3318876170184466
239,BALESTIER,0.007737312119047589,29975.263909284433,34194.067698471794,POINT (29975.26390928443 34194.06769847179),103.85106739405317,1.3255134588815558
240,GREENWOOD PARK,0.0006307894637799543,22608.389495912907,47660.06453416761,POINT (22608.38949591291 47660.06453416761),103.78486957021174,1.4472946505994304
241,LORONG HALUS,0.0002113988430009026,35870.25681364535,39071.43841045952,POINT (35870.25681364535 39071.43841045952),103.90403834983519,1.3696216803068735
242,JURONG WEST CENTRAL,0.023854997583192667,13396.626176247824,35811.72616693807,POINT (13396.62617624782 35811.72616693807),103.70209870290407,1.3401395149590491
243,PASIR PANJANG 2,0.0021561561118068153,23692.638502193782,28894.40998435721,POINT (23692.63850219378 28894.40998435721),103.79461533872524,1.2775849907937438
244,YISHUN CENTRAL,0.01177083436841918,28483.07051082384,45383.33440165244,POINT (28483.07051082384 45383.33440165244),103.8376594113623,1.4267052451542843
245,TANGLIN,0.0003758506860433282,27162.875763197928,31905.732495289336,POINT (27162.87576319793 31905.73249528934),103.82579662684446,1.304818615783618
246,UPPER PAYA LEBAR,0.0026682908887360915,32866.52290724146,36522.074162381025,POINT (32866.52290724146 36522.07416238102),103.87704728907154,1.3465667933163117
247,PASIR PANJANG 1,0.0035963252500857057,22077.338362873998,29893.781282844575,POINT (22077.338362874 29893.78128284457),103.78010108483045,1.2866226890632877
248,TUAS NORTH,0.0016327359793531818,7737.032919245572,34331.08519958847,POINT (7737.032919245572 34331.08519958847),103.6512450714542,1.3267459178000511
249,BANGKIT,0.0034093108535661275,21431.22861934829,39899.52728147133,POINT (21431.22861934829 39899.52728147133),103.77429337782873,1.3771109338287393
250,UPPER THOMSON,0.006894991791159489,27884.687241238502,37749.39371257658,POINT (27884.6872412385 37749.39371257658),103.832282417809,1.3576666288351629
251,KAMPONG BUGIS,0.0012704058939451855,32138.221685296594,32275.69078691974,POINT (32138.22168529659 32275.69078691974),103.87050248096516,1.3081641225219374
252,WOODLANDS WEST,0.009955837116133293,21582.590335894012,46573.02497833191,POINT (21582.59033589401 46573.02497833191),103.77565199011856,1.4374636471756284
253,PAYA LEBAR EAST,0.0003419271699930006,38065.44838934096,37522.396098194346,POINT (38065.44838934096 37522.39609819435),103.92376314688391,1.355612044310183
254,BUGIS,0.004246292597489533,30528.33477001714,31278.46446003717,POINT (30528.33477001714 31278.46446003717),103.85603679700078,1.2991457332598813
255,MONK'S HILL,0.0002600636148480331,28922.845698711764,32259.785626700876,POINT (28922.84569871176 32259.78562670088),103.84161078940323,1.3080205451468785
256,CHIN BEE,0.0012387652225345294,14631.805947475345,35240.970393008574,POINT (14631.80594747534 35240.97039300857),103.71319775123558,1.3349783867063219
257,PASIR RIS CENTRAL,0.008130804778415341,40755.901758111024,39341.747748913214,POINT (40755.90175811102 39341.74774891321),103.94793936087652,1.3720645486341794
258,TUAS BAY,0.003528431689225992,6921.158828136268,33401.41891688053,POINT (6921.158828136268 33401.41891688053),103.64391467376035,1.3183378370614174
259,TOA PAYOH WEST,0.0023409290102728024,28943.192300328454,35787.347878518216,POINT (28943.19230032845 35787.34787851822),103.84179372149782,1.339922569440536
260,INSTITUTION HILL,0.0006528989601397437,28465.399957863778,30711.217954895546,POINT (28465.39995786378 30711.21795489555),103.83750039754682,1.2940158545829423
261,TRAFALGAR,0.0056474833502336355,33351.52187078779,40336.79753307865,POINT (33351.52187078779 40336.79753307865),103.88140598744393,1.3810656960759424
262,BOON KENG,0.0031683851493640703,32338.32129860495,33018.76071739752,POINT (32338.32129860495 33018.76071739752),103.87230057539169,1.3148841558008133
263,MATILDA,0.007689812734479913,35089.98531786013,42728.27454293228,POINT (35089.98531786013 42728.27454293228),103.89702795055129,1.4026929730186435
264,KALLANG BAHRU,0.003797290823329944,31579.288967951517,32929.527661813365,POINT (31579.28896795152 32929.52766181336),103.86548027907301,1.3140772614289102
265,FLORA DRIVE,0.0015258611990639948,42801.73496799839,37930.548969888514,POINT (42801.73496799839 37930.54896988851),103.96632188404249,1.3593012477992574
266,NORTH COAST,0.007559740456386527,22147.036052782285,48031.552238968776,POINT (22147.03605278228 48031.55223896878),103.7807237721235,1.4506541560657977
267,BENOI SECTOR,0.0005461492119069317,11668.24417816792,33336.526735265215,POINT (11668.24417816792 33336.52673526522),103.68656953095797,1.3177538747696558
268,SERANGOON NORTH IND ESTATE,0.0011866747684075322,31498.878438214095,39642.22236330456,POINT (31498.87843821409 39642.22236330456),103.86475852655065,1.374784487819352
269,YISHUN WEST,0.00982314030596424,27743.266827040607,45873.60068204424,POINT (27743.26682704061 45873.60068204424),103.83101159027485,1.431139038974388
270,SERANGOON GARDEN,0.004548903596635712,31710.82276196473,38310.22439962042,POINT (31710.82276196473 38310.22439962042),103.86666283272824,1.3627383498867385
271,GUILIN,0.0029075706585230004,19151.827673499884,37505.979312040174,POINT (19151.82767349988 37505.97931204017),103.753812021448,1.355463962100117
272,KAMPONG TIONG BAHRU,0.0025297802481937287,27335.83050425691,28979.77318571346,POINT (27335.83050425691 28979.77318571346),103.82735076786493,1.2783572722323175
273,POTONG PASIR,0.0024704930060061585,31596.799068953707,35028.10434418698,POINT (31596.79906895371 35028.10434418698),103.86563786164314,1.3330560416343114
274,GUL CIRCLE,0.0007633245399231019,9693.971254322994,33074.42905722238,POINT (9693.971254322994 33074.42905722238),103.66882989661431,1.3153824504374656
275,BRAS BASAH,0.0027660062070191094,29793.09317307879,30958.095292083843,POINT (29793.09317307879 30958.09529208384),103.84943030458255,1.2962484783733996
276,RAFFLES PLACE,0.0014670380887594717,29968.61758762941,29572.761894470364,POINT (29968.61758762941 29572.76189447036),103.85100738162024,1.2837199997482212
277,MANDAI ESTATE,0.00032663724629767427,27082.698061466974,45367.46032282963,POINT (27082.69806146697 45367.46032282963),103.82507577725396,1.426561674907468
278,PASIR RIS DRIVE,0.006330522448483351,42032.45809407272,38988.218790667364,POINT (42032.45809407272 38988.21879066736),103.95940993573073,1.368866786188589
279,TUAS PROMENADE,0.0021678763848983753,5918.995686900978,34910.582131282375,POINT (5918.995686900978 34910.58213128238),103.63490868726535,1.3319853870881053
280,TEBAN GARDENS,0.004412082722390311,17965.72251708824,33016.340300421136,POINT (17965.72251708824 33016.34030042114),103.74315558644987,1.3148609334873949
281,RESERVOIR VIEW,0.0005578146324875607,18367.17108352703,45940.48680996425,POINT (18367.17108352703 45940.48680996425),103.7467585939479,1.4317422893151464
282,SELETAR AEROSPACE PARK,0.0005150415979458355,31690.730084589606,43796.911753620654,POINT (31690.73008458961 43796.91175362065),103.86648297716143,1.4123579775710653
283,SENOKO NORTH,0.0016553558235914586,24665.787870855285,49482.59533559931,POINT (24665.78787085529 49482.59533559931),103.80335713066032,1.4637772755024654
284,FERNVALE,0.003297796902383278,32806.2915430158,41896.36855840677,POINT (32806.2915430158 41896.36855840677),103.8765069437716,1.3951699878872155
285,ORANGE GROVE,0.00034687154944631565,27668.184153409067,32484.764067121563,POINT (27668.18415340907 32484.76406712156),103.83033705258262,1.3100551827635785
286,HOLLAND DRIVE,0.002196408312450309,23711.43705618622,32294.772192995923,POINT (23711.43705618622 32294.77219299592),103.79478378682283,1.3083366670332681
287,TELOK BLANGAH RISE,0.002656090541996634,27029.96389336873,28501.66496992359,POINT (27029.96389336873 28501.66496992359),103.82460245649406,1.2740334211255069
288,SEMBAWANG NORTH,0.0029995509183535518,26038.808411073034,48732.90574633072,POINT (26038.80841107303 48732.90574633072),103.81569523506765,1.4569974880271774
289,JELEBU,0.009244292846756777,20535.39019218585,39769.44451157919,POINT (20535.39019218585 39769.44451157919),103.76624365266011,1.3759342982822214
290,LOYANG WEST,0.0015261069510557883,43294.83373874102,39888.771684897576,POINT (43294.83373874102 39888.77168489758),103.97075369942326,1.37701041403606
291,HOUGANG CENTRAL,0.007075540278590657,34470.70052860689,39076.596308503744,POINT (34470.70052860689 39076.59630850374),103.89146236208765,1.3696686666033544
292,SENOKO WEST,0.001393845652275847,23921.55122309113,48088.74100858055,POINT (23921.55122309113 48088.74100858055),103.7966695763219,1.4511716669156385
293,MIDVIEW,0.0033775756984809136,23349.760084593392,46841.11437664976,POINT (23349.76008459339 46841.11437664976),103.791531659763,1.439888497922546
294,SERANGOON CENTRAL,0.009859465483768768,32157.374641826187,37148.6070374074,POINT (32157.37464182619 37148.6070374074),103.87067524187766,1.352233039241655
295,ANG MO KIO TOWN CENTRE,0.007917532333791456,29501.76592510483,39419.40493064281,POINT (29501.76592510483 39419.40493064281),103.84681301864396,1.3727695764631618
296,TAMPINES EAST,0.026870970662297763,41122.54701422137,37392.38908246012,POINT (41122.54701422137 37392.38908246012),103.95123306518664,1.354435120536957
297,SUNSET WAY,0.0007466761254740022,20805.313109209095,34279.45219477298,POINT (20805.3131092091 34279.45219477298),103.76867041729098,1.326284859923275
298,HILLCREST,0.0009322288538546396,25207.842613947454,35039.29424787081,POINT (25207.84261394745 35039.29424787081),103.80822945741846,1.3331573236134413
299,WOODLANDS EAST,0.01228718339674768,24506.63755813031,46991.63002696307,POINT (24506.63755813031 46991.63002696307),103.80192730672906,1.441249874633174
300,SAFTI,0.0002598859952635705,11290.267413112275,35199.67048840529,POINT (11290.26741311227 35199.67048840529),103.68317221171449,1.3346032256068228
301,PANG SUA,0.00039568656226144,18535.567789075973,43826.08364654694,POINT (18535.56778907597 43826.08364654694),103.74827249491976,1.4126204689735344
302,HOLLAND ROAD,0.0030523891711767325,22485.019340270064,34364.28965541641,POINT (22485.01934027006 34364.28965541641),103.7837634686656,1.3270524501053604
