node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
KOVAN,0.15625029928198442,0.15834881200045042,0.1268951807297765,0.029658115848644712,0.032772823101126315,0.15890954934041504,0.1731903620578485,0.13599143888916937,0.044805584927267494,0.04705122092881029
KRANJI,0.05750857506369446,0.05645042409462594,0.0711049502104223,0.008525228371106983,0.004486106123295422,0.09206232989001543,0.06537866600668234,0.10575533218452675,0.01931954227281591,0.012491011997527108
LAKESIDE,0.09162608282035796,0.0625700236701332,0.09716029461595073,0.0037203178352684,0.007090776116557172,0.08236406607807438,0.08246308755430216,0.09216120047038318,0.016308999832996985,0.023797636377119954
LAVENDER,0.21574079582743597,0.23516595823091632,0.21919199789547694,0.040042097319864974,0.04633659353225062,0.29199645914115807,0.277897553715994,0.2862968632388057,0.07180538216546586,0.102299702572903
LEEDON PARK,0.052334863819079,0.05914735198204664,0.059228848502330594,0.0013572881744187532,0.001945707251140382,0.05736738206217889,0.06408632334455741,0.06684984111014663,0.0031262894124613728,0.003919390407954243
LEONIE HILL,0.018380339589644856,0.019297243868343555,0.018663616711366692,0.0005300917547880679,0.0009532597755263162,0.015606551649972471,0.017445079100423998,0.01603193705547694,0.0011509219778973521,0.0015605450762127392
LIM CHU KANG,0.0023025486200815093,0.0082685371493698,0.00220909232345042,0.00045394738045643953,0.00025187310969551917,0.01077113261365255,0.014873908257836771,0.010924502465247269,0.002197281629707175,0.0019464288948716356
LITTLE INDIA,0.012233631778537426,0.012096109157873305,0.011901346666754437,0.0023765873242130925,0.0011685758303417496,0.017888764956108614,0.0203075440116192,0.017666690307124713,0.005544839932237896,0.0029598745065947465
LIU FANG,0.030680139894194207,0.02994482276973544,0.033830987459491674,0.0047724983359199846,0.007471522737042688,0.023044150950942616,0.020682041696246555,0.02679563872129288,0.013010613289280475,0.017955927482811298
LORONG 8 TOA PAYOH,0.11619309252826746,0.1004754500567014,0.11573841620929419,0.009364649843474676,0.02912182387833679,0.10877407353444726,0.09901914171643687,0.11364094999691635,0.01364434901372646,0.03261865895906378
LORONG AH SOO,0.28232949197953305,0.26410568185566563,0.22030982714597497,0.047561764663342394,0.09332378763801534,0.2919714821285802,0.2794892502882004,0.23944558748907702,0.06773901622597263,0.12314502529768764
LORONG CHUAN,0.03637109747175286,0.03377850851999677,0.03372742153035983,0.004415737807912917,0.006562371255325921,0.03109025884265829,0.028042793687597288,0.029582472518351,0.005424114739319844,0.008432955966120393
LORONG HALUS,0.0004260324394100902,0.00096909915863539,0.0,0.0010355091788963736,0.0004115984257432755,0.0006056517429016513,0.0009264747067520304,0.0,0.0007132799272784873,0.0004394201902643275
LOWER SELETAR,0.06608207160885579,0.07577701392340705,0.058504370517820786,0.01697253184156723,0.017052571589739874,0.06869959959236863,0.0830718091169019,0.062226137330720896,0.02771403880513398,0.028740814608275662
LOYANG EAST,0.01870886051703738,0.026500852511525116,0.019365654550509637,0.033341513962441414,0.029039923938056104,0.011412699015162925,0.028007134995017554,0.011197506682742884,0.03589777507654784,0.01958848375985539
