ind,clusters,flow,node,ori_index,level_1,level_2
65,2:13,0.00467541,ANAK BUKIT,35,2,2_13
66,2:14,0.00438306,CLEMENTI WEST,213,2,2_14
67,2:15,0.00431444,PASIR PANJANG 1,204,2,2_15
68,2:16,0.00421785,YUHUA EAST,104,2,2_16
69,2:17,0.00405127,YUHUA WEST,103,2,2_17
70,2:18,0.00377239,HOLLAND ROAD,51,2,2_18
71,2:19,0.00342963,HONG KAH NORTH,75,2,2_19
72,2:20,0.0032749000000000003,GUILIN,181,2,2_20
73,2:21,0.0032713,BOON LAY PLACE,134,2,2_21
74,2:22,0.0032509,LAKESIDE,7,2,2_22
75,2:23,0.00324563,NATIONAL UNIVERSITY OF S'PORE,243,2,2_23
76,2:24,0.00315177,TOH TUCK,156,2,2_24
77,2:25,0.00301322,HILLCREST,90,2,2_25
78,2:26,0.00295262,PENJURU CRESCENT,284,2,2_26
79,2:27,0.00282804,SENJA,70,2,2_27
80,2:28,0.00269493,PORT,6,2,2_28
81,2:29,0.0025296,PANDAN,290,2,2_29
82,2:30,0.00245532,JURONG PORT,273,2,2_30
83,2:31,0.00241558,BUKIT BATOK WEST,42,2,2_31
84,2:32,0.0024089000000000003,SWISS CLUB,117,2,2_32
85,2:33,0.00213769,GOMBAK,100,2,2_33
86,2:34,0.00203618,FABER,245,2,2_34
87,2:35,0.00203271,BUKIT BATOK SOUTH,164,2,2_35
88,2:36,0.00183517,BANGKIT,71,2,2_36
89,2:37,0.00175985,KENT RIDGE,231,2,2_37
90,2:38,0.00163077,JURONG RIVER,39,2,2_38
91,2:39,0.00160847,TOH GUAN,192,2,2_39
92,2:40,0.00157089,BRICKWORKS,160,2,2_40
93,2:41,0.00144619,BUKIT BATOK EAST,184,2,2_41
94,2:42,0.00144458,HILLVIEW,132,2,2_42
95,2:43,0.00137183,DAIRY FARM,149,2,2_43
96,2:44,0.00135499,WEST COAST,14,2,2_44
97,2:45,0.00117818,GHIM MOH,101,2,2_45
98,2:46,0.00107848,ULU PANDAN,241,2,2_46
99,2:47,0.000986651,NATURE RESERVE,124,2,2_47
100,2:48,0.000930803,INTERNATIONAL BUSINESS PARK,236,2,2_48
101,2:49,0.000574444,FAJAR,240,2,2_49
102,2:50,0.000521785,SAUJANA,267,2,2_50
103,2:51,0.000363571,SUNSET WAY,72,2,2_51
104,2:52,0.00027671900000000003,TENGAH,270,2,2_52
105,3:1,0.010769299999999999,BISHAN EAST,61,3,3_1
106,3:2,0.0102521,SERANGOON CENTRAL,69,3,3_2
107,3:3,0.008053399999999999,SENGKANG TOWN CENTRE,33,3,3_3
108,3:4,0.0074452,UPPER THOMSON,110,3,3_4
109,3:5,0.00646349,ANG MO KIO TOWN CENTRE,60,3,3_5
110,3:6,0.00646093,CHONG BOON,34,3,3_6
111,3:7,0.00645647,MARYMOUNT,22,3,3_7
112,3:8,0.00627943,HOUGANG CENTRAL,81,3,3_8
113,3:9,0.00613866,LORONG AH SOO,83,3,3_9
114,3:10,0.00564833,HOUGANG WEST,167,3,3_10
115,3:11,0.005629100000000001,CHENG SAN,73,3,3_11
116,3:12,0.00553719,YIO CHU KANG,55,3,3_12
117,3:13,0.00453045,RIVERVALE,32,3,3_13
118,3:14,0.00436844,PUNGGOL FIELD,29,3,3_14
119,3:15,0.00414553,SHANGRI-LA,63,3,3_15
120,3:16,0.00398366,SERANGOON GARDEN,80,3,3_16
121,3:17,0.00390905,SERANGOON NORTH,93,3,3_17
122,3:18,0.00389147,TAI SENG,196,3,3_18
123,3:19,0.00386022,TRAFALGAR,4,3,3_19
124,3:20,0.00341477,UPPER PAYA LEBAR,201,3,3_20
125,3:21,0.00340982,MATILDA,99,3,3_21
126,3:22,0.00329238,TOWNSVILLE,96,3,3_22
127,3:23,0.00316925,KANGKAR,131,3,3_23
128,3:24,0.00303001,KEBUN BAHRU,144,3,3_24
129,3:25,0.00259432,CENTRAL WATER CATCHMENT,118,3,3_25
130,3:26,0.00242534,COMPASSVALE,150,3,3_26
131,3:27,0.00239753,KOVAN,26,3,3_27
132,3:28,0.00238504,ANCHORVALE,208,3,3_28
133,3:29,0.0023447,YIO CHU KANG WEST,143,3,3_29
134,3:30,0.00204123,SELETAR HILLS,216,3,3_30
135,3:31,0.00192859,FERNVALE,3,3,3_31
136,3:32,0.00189106,HOUGANG EAST,31,3,3_32
137,3:33,0.00161376,YIO CHU KANG EAST,256,3,3_33
138,3:34,0.00156165,SERANGOON NORTH IND ESTATE,225,3,3_34
139,3:35,0.00134981,SEMBAWANG HILLS,209,3,3_35
140,3:36,0.00122716,TAGORE,271,3,3_36
141,3:37,0.000916899,NEE SOON,263,3,3_37
142,3:38,0.000888857,LORONG CHUAN,162,3,3_38
143,3:39,0.0007538089999999999,WATERWAY EAST,172,3,3_39
144,3:40,0.000639491,YIO CHU KANG NORTH,46,3,3_40
145,3:41,0.000485575,PAYA LEBAR WEST,265,3,3_41
146,3:42,0.000439009,PUNGGOL TOWN CENTRE,210,3,3_42
147,3:43,0.000204978,MANDAI WEST,296,3,3_43
148,3:44,0.000114935,LORONG HALUS,291,3,3_44
149,3:45,0.000114904,SENGKANG WEST,249,3,3_45
150,3:46,6.41031e-05,NORTHSHORE,261,3,3_46
151,4:1,0.00806888,MARITIME SQUARE,38,4,4_1
152,4:2,0.00591112,BOULEVARD,79,4,4_2
153,4:3,0.00545819,ALEXANDRA HILL,106,4,4_3
154,4:4,0.00510128,TIONG BAHRU STATION,126,4,4_4
155,4:5,0.00437246,BUKIT MERAH,194,4,4_5
156,4:6,0.00411786,TELOK BLANGAH DRIVE,142,4,4_6
157,4:7,0.00401787,CORONATION ROAD,115,4,4_7
158,4:8,0.00399808,MARGARET DRIVE,52,4,4_8
159,4:9,0.00396629,REDHILL,84,4,4_9
160,4:10,0.00378781,HENDERSON HILL,125,4,4_10
161,4:11,0.00343795,CITY HALL,206,4,4_11
162,4:12,0.00312286,SOMERSET,76,4,4_12
163,4:13,0.00305393,PASIR PANJANG 2,59,4,4_13
164,4:14,0.00300568,TYERSALL,226,4,4_14
165,4:15,0.00295373,CENTRAL SUBZONE,109,4,4_15
166,4:16,0.00291036,ROBERTSON QUAY,224,4,4_16
167,4:17,0.00287875,TANGLIN HALT,195,4,4_17
168,4:18,0.00284413,SINGAPORE GENERAL HOSPITAL,145,4,4_18
169,4:19,0.00283782,MEI CHIN,169,4,4_19
170,4:20,0.00281674,TELOK BLANGAH RISE,146,4,4_20
171,4:21,0.00278914,NEWTON CIRCUS,205,4,4_21
172,4:22,0.00276169,CHINATOWN,5,4,4_22
173,4:23,0.00268812,NASSIM,111,4,4_23
174,4:24,0.00266459,PEARL'S HILL,17,4,4_24
175,4:25,0.00257783,CECIL,217,4,4_25
176,4:26,0.00256961,PEOPLE'S PARK,177,4,4_26
177,4:27,0.00255699,BRAS BASAH,212,4,4_27
178,4:28,0.0024896999999999996,EVERTON PARK,174,4,4_28
179,4:29,0.00218364,DHOBY GHAUT,232,4,4_29
180,4:30,0.00214953,TIONG BAHRU,97,4,4_30
181,4:31,0.00213409,CITY TERMINALS,235,4,4_31
182,4:32,0.00211235,RIDOUT,233,4,4_32
183,4:33,0.00204144,MARINA CENTRE,49,4,4_33
184,4:34,0.00200591,CHATSWORTH,247,4,4_34
185,4:35,0.00190603,ALEXANDRA NORTH,251,4,4_35
186,4:36,0.00187507,COMMONWEALTH,171,4,4_36
187,4:37,0.00171803,HOLLAND DRIVE,102,4,4_37
188,4:38,0.00167772,CLARKE QUAY,154,4,4_38
189,4:39,0.00165557,FARRER COURT,274,4,4_39
190,4:40,0.00162418,TELOK BLANGAH WAY,53,4,4_40
191,4:41,0.00148399,DEPOT ROAD,218,4,4_41
192,4:42,0.00143145,RAFFLES PLACE,272,4,4_42
193,4:43,0.00138602,BUKIT HO SWEE,138,4,4_43
194,4:44,0.00121111,GOODWOOD PARK,113,4,4_44
195,4:45,0.00116237,KAMPONG TIONG BAHRU,200,4,4_45
196,4:46,0.0011396,ONE TREE HILL,155,4,4_46
197,4:47,0.0011244000000000002,LEONIE HILL,23,4,4_47
198,4:48,0.00105238,CLIFFORD PIER,254,4,4_48
199,4:49,0.00103067,LEEDON PARK,269,4,4_49
200,4:50,0.00100838,TANJONG PAGAR,219,4,4_50
201,4:51,0.000994831,BOAT QUAY,230,4,4_51
202,4:52,0.000960617,FORT CANNING,260,4,4_52
203,4:53,0.000921044,QUEENSWAY,183,4,4_53
204,4:54,0.000838155,ANSON,237,4,4_54
205,4:55,0.000820401,CHINA SQUARE,87,4,4_55
206,4:56,0.000674065,INSTITUTION HILL,286,4,4_56
207,4:57,0.000633325,BAYFRONT SUBZONE,282,4,4_57
208,4:58,0.000471646,MARINA SOUTH,300,4,4_58
209,4:59,0.000443608,PHILLIP,302,4,4_59
210,4:60,0.000423604,PATERSON,283,4,4_60
211,4:61,0.00036318900000000004,STRAITS VIEW,298,4,4_61
212,4:62,0.00035228099999999997,SELEGIE,135,4,4_62
213,4:63,0.000252678,SENTOSA,297,4,4_63
214,4:64,0.00024290099999999998,MAXWELL,264,4,4_64
215,4:65,0.000213098,OXLEY,215,4,4_65
216,4:66,0.00018533599999999998,ORANGE GROVE,277,4,4_66
217,4:67,0.000163173,TANGLIN,285,4,4_67
218,4:68,0.000113096,MONK'S HILL,280,4,4_68
219,5:1,0.00897829,YISHUN WEST,137,5,5_1
220,5:2,0.00886062,YISHUN CENTRAL,2,5,5_2
221,5:3,0.00689122,KHATIB,120,5,5_3
222,5:4,0.00624697,SEMBAWANG CENTRAL,86,5,5_4
223,5:5,0.00332256,YISHUN SOUTH,45,5,5_5
224,5:6,0.00331022,NORTHLAND,191,5,5_6
225,5:7,0.00285824,SEMBAWANG NORTH,211,5,5_7
226,5:8,0.00235225,SENOKO NORTH,1,5,5_8
227,5:9,0.00197453,ADMIRALTY,193,5,5_9
228,5:10,0.00181601,SELETAR,229,5,5_10
229,5:11,0.00166587,YISHUN EAST,187,5,5_11
230,5:12,0.00132267,SELETAR AEROSPACE PARK,228,5,5_12
231,5:13,0.000946931,SPRINGLEAF,130,5,5_13
232,5:14,0.000794718,MANDAI EAST,262,5,5_14
233,5:15,0.000607717,LOWER SELETAR,259,5,5_15
234,5:16,0.000598065,SEMBAWANG SPRINGS,248,5,5_16
235,5:17,0.00027016,THE WHARVES,257,5,5_17
236,5:18,0.000238188,SEMBAWANG EAST,165,5,5_18
237,5:19,0.000182786,MANDAI ESTATE,44,5,5_19
238,5:20,9.940610000000001e-05,SEMBAWANG STRAITS,189,5,5_20
239,6:1,0.015392500000000002,WOODLANDS REGIONAL CENTRE,77,6,6_1
240,6:2,0.00717997,WOODLANDS EAST,85,6,6_2
241,6:3,0.0061867,WOODLANDS WEST,157,6,6_3
242,6:4,0.0034277,WOODLANDS SOUTH,19,6,6_4
243,6:5,0.0032806,SENOKO SOUTH,190,6,6_5
244,6:6,0.00290242,TURF CLUB,179,6,6_6
245,6:7,0.00290237,NORTH COAST,36,6,6_7
246,6:8,0.0027465999999999996,MIDVIEW,18,6,6_8
247,6:9,0.00208374,GALI BATU,220,6,6_9
248,6:10,0.00185468,KRANJI,207,6,6_10
249,6:11,0.0016403,WOODGROVE,116,6,6_11
250,6:12,0.00129928,SENOKO WEST,114,6,6_12
251,6:13,0.000670433,RESERVOIR VIEW,221,6,6_13
252,6:14,0.00036721199999999995,PANG SUA,288,6,6_14
253,6:15,0.00023653,GREENWOOD PARK,289,6,6_15
254,7:1,0.0110202,TOA PAYOH CENTRAL,68,7,7_1
255,7:2,0.00468868,MALCOLM,176,7,7_2
256,7:3,0.00443639,BALESTIER,108,7,7_3
257,7:4,0.00432135,BRADDELL,186,7,7_4
258,7:5,0.00393549,LORONG 8 TOA PAYOH,57,7,7_5
259,7:6,0.00369795,SENNETT,136,7,7_6
260,7:7,0.00357198,TOA PAYOH WEST,94,7,7_7
261,7:8,0.00232809,POTONG PASIR,242,7,7_8
262,7:9,0.00204443,PEI CHUN,67,7,7_9
263,7:10,0.00170589,DUNEARN,222,7,7_10
264,7:11,0.00141505,BOON TECK,122,7,7_11
265,7:12,0.00130438,WOODLEIGH,246,7,7_12
266,7:13,0.00102686,MOUNT PLEASANT,239,7,7_13
267,7:14,0.000483637,KIM KEAT,199,7,7_14
268,8:1,0.0207112,JURONG WEST CENTRAL,65,8,8_1
269,8:2,0.00462806,YUNNAN,11,8,8_2
270,8:3,0.00278432,CHIN BEE,276,8,8_3
271,8:4,0.00228085,LIU FANG,214,8,8_4
272,8:5,0.00198091,TUKANG,12,8,8_5
273,8:6,0.00197132,KIAN TECK,152,8,8_6
274,8:7,0.00149917,WENYA,268,8,8_7
275,8:8,0.00130016,SAMULUN,258,8,8_8
276,8:9,0.00100328,SHIPYARD,266,8,8_9
277,8:10,0.000118328,SAFTI,294,8,8_10
278,9:1,0.00846955,CHOA CHU KANG CENTRAL,141,9,9_1
279,9:2,0.00401164,WESTERN WATER CATCHMENT,47,9,9_2
280,9:3,0.0030351999999999996,TECK WHYE,66,9,9_3
281,9:4,0.00192444,CHOA CHU KANG NORTH,148,9,9_4
282,9:5,0.00178108,PENG SIANG,180,9,9_5
283,9:6,0.0016572,YEW TEE,147,9,9_6
284,9:7,0.00102205,KEAT HONG,158,9,9_7
285,9:8,0.000216605,LIM CHU KANG,244,9,9_8
286,10:1,0.00542177,MOULMEIN,128,10,10_1
287,10:2,0.00375331,KAMPONG JAVA,64,10,10_2
288,10:3,0.00348242,FARRER PARK,188,10,10_3
289,10:4,0.00269977,VICTORIA,185,10,10_4
290,10:5,0.000500321,MACKENZIE,170,10,10_5
291,10:6,0.00017804599999999998,LITTLE INDIA,203,10,10_6
292,11:1,0.00441108,TUAS VIEW,253,11,11_1
293,11:2,0.00377399,TUAS PROMENADE,252,11,11_2
294,11:3,0.00289426,TUAS BAY,292,11,11_3
295,11:4,0.00276431,TUAS NORTH,279,11,11_4
296,11:5,0.00133089,TUAS VIEW EXTENSION,299,11,11_5
297,11:6,0.00010918,TENGEH,301,11,11_6
298,12:1,0.00768633,JOO KOON,202,12,12_1
299,12:2,0.00219829,GUL BASIN,295,12,12_2
300,12:3,0.00198922,GUL CIRCLE,278,12,12_3
301,12:4,0.00126422,BENOI SECTOR,250,12,12_4
302,12:5,0.00108554,PIONEER SECTOR,275,12,12_5
