ind,clusters,flow,node,ori_index,level_1,level_2
189,4:9,0.0033675,GALI BATU,217,4,4_9
190,4:10,0.00202446,KRANJI,206,4,4_10
191,4:11,0.00183773,SENOKO WEST,114,4,4_11
192,4:12,0.00166383,SENOKO NORTH,1,4,4_12
193,4:13,0.00118833,SENOKO SOUTH,189,4,4_13
194,4:14,0.000315994,THE WHARVES,256,4,4_14
195,4:15,0.00025340000000000003,RESERVOIR VIEW,218,4,4_15
196,4:16,0.000195639,GREENWOOD PARK,282,4,4_16
197,4:17,0.000116946,PANG SUA,292,4,4_17
198,5:1,0.017725,BEDOK NORTH,16,5,5_1
199,5:2,0.0118535,ALJUNIED,21,5,5_2
200,5:3,0.00919181,KAKI BUKIT,25,5,5_3
201,5:4,0.00836326,FRANKEL,121,5,5_4
202,5:5,0.00791038,GEYLANG EAST,10,5,5_5
203,5:6,0.00712397,BEDOK SOUTH,123,5,5_6
204,5:7,0.00644984,KEMBANGAN,91,5,5_7
205,5:8,0.0052634,BEDOK RESERVOIR,74,5,5_8
206,5:9,0.004278199999999999,MACPHERSON,20,5,5_9
207,5:10,0.00425777,MARINE PARADE,50,5,5_10
208,5:11,0.00424374,KAMPONG UBI,56,5,5_11
209,5:12,0.00183267,KATONG,159,5,5_12
210,5:13,0.00126692,MOUNTBATTEN,107,5,5_13
211,5:14,0.000852817,BAYSHORE,98,5,5_14
212,5:15,0.000833912,KALLANG WAY,161,5,5_15
213,5:16,0.000719217,SIGLAP,197,5,5_16
214,5:17,0.000691125,TANJONG RHU,54,5,5_17
215,5:18,1.7289e-05,AIRPORT ROAD,302,5,5_18
216,6:1,0.0169018,YISHUN CENTRAL,2,6,6_1
217,6:2,0.0122492,YISHUN WEST,137,6,6_2
218,6:3,0.0114082,YISHUN EAST,186,6,6_3
219,6:4,0.00931167,KHATIB,120,6,6_4
220,6:5,0.00848675,SEMBAWANG CENTRAL,86,6,6_5
221,6:6,0.00825501,YISHUN SOUTH,45,6,6_6
222,6:7,0.00605521,NORTHLAND,190,6,6_7
223,6:8,0.00553224,SEMBAWANG NORTH,210,6,6_8
224,6:9,0.00332154,LOWER SELETAR,259,6,6_9
225,6:10,0.00309605,ADMIRALTY,192,6,6_10
226,6:11,0.00215165,SEMBAWANG EAST,164,6,6_11
227,6:12,0.00209211,SEMBAWANG SPRINGS,246,6,6_12
228,6:13,0.0007249460000000001,MANDAI EAST,262,6,6_13
229,6:14,0.000299635,SEMBAWANG STRAITS,188,6,6_14
230,6:15,0.000237395,MANDAI ESTATE,44,6,6_15
231,6:16,8.63466e-05,SELETAR AEROSPACE PARK,225,6,6_16
232,7:1,0.013124799999999999,CHOA CHU KANG CENTRAL,141,7,7_1
233,7:2,0.012257899999999999,JELEBU,48,7,7_2
234,7:3,0.00720805,PENG SIANG,179,7,7_3
235,7:4,0.00627975,KEAT HONG,158,7,7_4
236,7:5,0.00550529,BANGKIT,71,7,7_5
237,7:6,0.00518379,SENJA,70,7,7_6
238,7:7,0.00516539,CHOA CHU KANG NORTH,148,7,7_7
239,7:8,0.00515264,TECK WHYE,66,7,7_8
240,7:9,0.00418978,YEW TEE,147,7,7_9
241,7:10,0.00404859,FAJAR,237,7,7_10
242,7:11,0.00390608,SAUJANA,267,7,7_11
243,7:12,0.00220058,GOMBAK,100,7,7_12
244,7:13,0.00106791,DAIRY FARM,149,7,7_13
245,7:14,0.00011088,LIM CHU KANG,241,7,7_14
246,8:1,0.00934145,ANG MO KIO TOWN CENTRE,60,8,8_1
247,8:2,0.00647061,CHONG BOON,34,8,8_2
248,8:3,0.00546705,CHENG SAN,73,8,8_3
249,8:4,0.00546109,BISHAN EAST,61,8,8_4
250,8:5,0.00501453,UPPER THOMSON,110,8,8_5
251,8:6,0.00483009,SHANGRI-LA,63,8,8_6
252,8:7,0.00444402,MARYMOUNT,22,8,8_7
253,8:8,0.00425546,KEBUN BAHRU,144,8,8_8
254,8:9,0.00371422,YIO CHU KANG WEST,143,8,8_9
255,8:10,0.0033099,TOWNSVILLE,96,8,8_10
256,8:11,0.00326327,YIO CHU KANG,55,8,8_11
257,8:12,0.00160051,TAGORE,270,8,8_12
258,8:13,0.00150353,SEMBAWANG HILLS,208,8,8_13
259,8:14,0.000945937,CENTRAL WATER CATCHMENT,118,8,8_14
260,8:15,0.000639569,YIO CHU KANG NORTH,46,8,8_15
261,8:16,0.000581094,SPRINGLEAF,130,8,8_16
262,8:17,0.000507935,SERANGOON NORTH IND ESTATE,222,8,8_17
263,8:18,0.00045284300000000003,NEE SOON,263,8,8_18
264,8:19,0.000249356,MOUNT PLEASANT,236,8,8_19
265,8:20,5.7224799999999995e-05,MANDAI WEST,297,8,8_20
266,9:1,0.00800735,BUKIT BATOK CENTRAL,58,9,9_1
267,9:2,0.00470873,BRICKWORKS,160,9,9_2
268,9:3,0.00394256,HONG KAH NORTH,75,9,9_3
269,9:4,0.00335367,BUKIT BATOK WEST,42,9,9_4
270,9:5,0.00314455,ANAK BUKIT,35,9,9_5
271,9:6,0.0031201999999999996,BUKIT BATOK EAST,183,9,9_6
272,9:7,0.00309703,GUILIN,180,9,9_7
273,9:8,0.00295166,BUKIT BATOK SOUTH,255,9,9_8
274,9:9,0.00249828,HILLVIEW,132,9,9_9
275,9:10,0.00130399,SWISS CLUB,117,9,9_10
276,9:11,0.00111025,TENGAH,291,9,9_11
277,9:12,0.000734397,NATURE RESERVE,124,9,9_12
278,9:13,0.000356753,HILLCREST,90,9,9_13
279,10:1,0.00803845,CLEMENTI CENTRAL,37,10,10_1
280,10:2,0.00589474,CLEMENTI NORTH,163,10,10_2
281,10:3,0.00307984,CLEMENTI WOODS,15,10,10_3
282,10:4,0.00275498,CLEMENTI WEST,212,10,10_4
283,10:5,0.00202288,TOH TUCK,156,10,10_5
284,10:6,0.00175769,DOVER,224,10,10_6
285,10:7,0.00151719,ONE NORTH,112,10,10_7
286,10:8,0.00150625,PASIR PANJANG 1,203,10,10_8
287,10:9,0.00134201,HOLLAND ROAD,51,10,10_9
288,10:10,0.00104663,SINGAPORE POLYTECHNIC,105,10,10_10
289,10:11,0.0007314489999999999,SUNSET WAY,72,10,10_11
290,10:12,0.000687212,FABER,242,10,10_12
291,10:13,0.000645992,ULU PANDAN,238,10,10_13
292,10:14,0.000633047,CORONATION ROAD,115,10,10_14
293,10:15,0.00050008,NATIONAL UNIVERSITY OF S'PORE,240,10,10_15
294,10:16,0.000326763,PENJURU CRESCENT,285,10,10_16
295,10:17,0.00029618200000000003,PORT,6,10,10_17
296,10:18,0.00018124900000000003,PANDAN,293,10,10_18
297,10:19,0.000151114,KENT RIDGE,228,10,10_19
298,11:1,0.0011339,TUAS BAY,295,11,11_1
299,11:2,0.00101889,TUAS VIEW,251,11,11_2
300,11:3,0.000577311,TUAS VIEW EXTENSION,299,11,11_3
301,11:4,0.000497116,TUAS PROMENADE,250,11,11_4
302,11:5,0.00031402400000000004,TUAS NORTH,278,11,11_5
