ind,clusters,flow,node,ori_index,level_1,level_2
129,2:60,0.00120388,PATERSON,284,2,2_60
130,2:61,0.00119574,DEPOT ROAD,218,2,2_61
131,2:62,0.0011630999999999998,ANSON,237,2,2_62
132,2:63,0.00112796,CITY TERMINALS,235,2,2_63
133,2:64,0.00112122,ROCHOR CANAL,88,2,2_64
134,2:65,0.00110577,FORT CANNING,261,2,2_65
135,2:66,0.00108389,PORT,6,2,2_66
136,2:67,0.00104938,ONE TREE HILL,155,2,2_67
137,2:68,0.000935382,TANJONG PAGAR,219,2,2_68
138,2:69,0.000895898,INSTITUTION HILL,288,2,2_69
139,2:70,0.0008292369999999999,SENTOSA,286,2,2_70
140,2:71,0.000681255,MAXWELL,265,2,2_71
141,2:72,0.000514114,LITTLE INDIA,203,2,2_72
142,2:73,0.000476542,OXLEY,215,2,2_73
143,2:74,0.000471271,LEONIE HILL,23,2,2_74
144,2:75,0.00043556,GOODWOOD PARK,113,2,2_75
145,2:76,0.000394872,TANGLIN,287,2,2_76
146,2:77,0.00035242300000000004,ALEXANDRA NORTH,251,2,2_77
147,2:78,0.00029324799999999997,ORANGE GROVE,297,2,2_78
148,2:79,0.00018357,PHILLIP,302,2,2_79
149,2:80,0.000157761,MARINA SOUTH,300,2,2_80
150,2:81,0.000138166,MONK'S HILL,280,2,2_81
151,2:82,0.000128311,STRAITS VIEW,298,2,2_82
152,2:83,9.339540000000001e-05,ISTANA NEGARA,281,2,2_83
153,3:1,0.0139338,CLEMENTI CENTRAL,37,3,3_1
154,3:2,0.00844544,ANAK BUKIT,35,3,3_2
155,3:3,0.00790328,CLEMENTI NORTH,163,3,3_3
156,3:4,0.00664668,HOLLAND ROAD,51,3,3_4
157,3:5,0.00399826,NATIONAL UNIVERSITY OF S'PORE,243,3,3_5
158,3:6,0.00393973,ONE NORTH,112,3,3_6
159,3:7,0.00357526,SWISS CLUB,117,3,3_7
160,3:8,0.00357524,CLEMENTI WOODS,15,3,3_8
161,3:9,0.0034631999999999996,CLEMENTI WEST,213,3,3_9
162,3:10,0.00332046,TANGLIN HALT,195,3,3_10
163,3:11,0.00316874,HOLLAND DRIVE,102,3,3_11
164,3:12,0.00294629,DOVER,227,3,3_12
165,3:13,0.0025263,PASIR PANJANG 1,204,3,3_13
166,3:14,0.00243185,SINGAPORE POLYTECHNIC,105,3,3_14
167,3:15,0.00226864,COMMONWEALTH,171,3,3_15
168,3:16,0.00207929,GHIM MOH,101,3,3_16
169,3:17,0.00194956,LEEDON PARK,270,3,3_17
170,3:18,0.00185304,TYERSALL,226,3,3_18
171,3:19,0.00165987,CORONATION ROAD,115,3,3_19
172,3:20,0.00112696,DUNEARN,222,3,3_20
173,3:21,0.00112448,FARRER COURT,275,3,3_21
174,3:22,0.0010589,ULU PANDAN,241,3,3_22
175,3:23,0.0009092260000000001,FABER,245,3,3_23
176,3:24,0.000882828,HILLCREST,90,3,3_24
177,3:25,0.000597794,WEST COAST,14,3,3_25
178,3:26,0.000544142,SUNSET WAY,72,3,3_26
179,3:27,0.000542583,KENT RIDGE,231,3,3_27
180,3:28,0.000538801,PANDAN,292,3,3_28
181,4:1,0.017815,JURONG WEST CENTRAL,65,4,4_1
182,4:2,0.012536,JURONG GATEWAY,89,4,4_2
183,4:3,0.00980704,HONG KAH,43,4,4_3
184,4:4,0.00730963,YUNNAN,11,4,4_4
185,4:5,0.00536138,TAMAN JURONG,8,4,4_5
186,4:6,0.00498696,YUHUA WEST,103,4,4_6
187,4:7,0.00475042,YUHUA EAST,104,4,4_7
188,4:8,0.00463425,BOON LAY PLACE,134,4,4_8
189,4:9,0.0038849,TOH GUAN,192,4,4_9
190,4:10,0.00384531,TEBAN GARDENS,13,4,4_10
191,4:11,0.00369084,WESTERN WATER CATCHMENT,47,4,4_11
192,4:12,0.00161941,LAKESIDE,7,4,4_12
193,4:13,0.00157572,TOH TUCK,156,4,4_13
194,4:14,0.00114992,WENYA,269,4,4_14
195,4:15,0.000665114,KIAN TECK,152,4,4_15
196,4:16,0.00056157,LIU FANG,214,4,4_16
197,4:17,0.000448261,CHIN BEE,277,4,4_17
198,4:18,0.000386651,JURONG RIVER,39,4,4_18
199,4:19,0.000374674,PENJURU CRESCENT,285,4,4_19
200,4:20,0.00035834,INTERNATIONAL BUSINESS PARK,236,4,4_20
201,4:21,0.000331584,TUKANG,12,4,4_21
202,4:22,0.000303173,JURONG PORT,274,4,4_22
203,4:23,0.000164847,SAMULUN,259,4,4_23
204,4:24,0.000114025,SHIPYARD,267,4,4_24
205,4:25,3.23406e-05,SAFTI,290,4,4_25
206,5:1,0.011256100000000002,ANG MO KIO TOWN CENTRE,60,5,5_1
207,5:2,0.00890326,BISHAN EAST,61,5,5_2
208,5:3,0.0062333,UPPER THOMSON,110,5,5_3
209,5:4,0.00583549,CHENG SAN,73,5,5_4
210,5:5,0.00571556,CHONG BOON,34,5,5_5
211,5:6,0.00404491,MARYMOUNT,22,5,5_6
212,5:7,0.00398239,YIO CHU KANG,55,5,5_7
213,5:8,0.00274124,TOWNSVILLE,96,5,5_8
214,5:9,0.00257149,KEBUN BAHRU,144,5,5_9
215,5:10,0.00252089,YIO CHU KANG WEST,143,5,5_10
216,5:11,0.00242269,SHANGRI-LA,63,5,5_11
217,5:12,0.0015467,YIO CHU KANG EAST,256,5,5_12
218,5:13,0.00144909,CENTRAL WATER CATCHMENT,118,5,5_13
219,5:14,0.00109181,SELETAR HILLS,216,5,5_14
220,5:15,0.000927722,SEMBAWANG HILLS,209,5,5_15
221,5:16,0.0007589410000000001,TAGORE,272,5,5_16
222,5:17,0.0005557180000000001,SERANGOON NORTH IND ESTATE,225,5,5_17
223,5:18,0.0005113440000000001,MOUNT PLEASANT,239,5,5_18
224,5:19,0.00041917800000000003,YIO CHU KANG NORTH,46,5,5_19
225,5:20,0.00041166900000000003,SPRINGLEAF,130,5,5_20
226,5:21,0.000101872,SENGKANG WEST,249,5,5_21
227,6:1,0.0143345,YISHUN CENTRAL,2,6,6_1
228,6:2,0.00895634,YISHUN WEST,137,6,6_2
229,6:3,0.00564781,KHATIB,120,6,6_3
230,6:4,0.00560654,SEMBAWANG CENTRAL,86,6,6_4
231,6:5,0.00529079,YISHUN EAST,187,6,6_5
232,6:6,0.00432768,YISHUN SOUTH,45,6,6_6
233,6:7,0.00350041,NORTHLAND,191,6,6_7
234,6:8,0.00240746,SEMBAWANG NORTH,211,6,6_8
235,6:9,0.00153264,SEMBAWANG SPRINGS,248,6,6_9
236,6:10,0.00138341,ADMIRALTY,193,6,6_10
237,6:11,0.00115716,LOWER SELETAR,260,6,6_11
238,6:12,0.00100498,SEMBAWANG EAST,165,6,6_12
239,6:13,0.000476254,MANDAI EAST,263,6,6_13
240,6:14,0.000331668,NEE SOON,264,6,6_14
241,6:15,0.00015573,SEMBAWANG STRAITS,189,6,6_15
242,6:16,0.000145881,SELETAR AEROSPACE PARK,228,6,6_16
243,6:17,0.000136625,MANDAI ESTATE,44,6,6_17
244,6:18,6.9935e-05,MANDAI WEST,296,6,6_18
245,6:19,4.9046800000000006e-05,THE WHARVES,257,6,6_19
246,7:1,0.0156013,WOODLANDS REGIONAL CENTRE,77,7,7_1
247,7:2,0.00729235,NORTH COAST,36,7,7_2
248,7:3,0.00601156,WOODLANDS EAST,85,7,7_3
249,7:4,0.00582362,WOODLANDS WEST,157,7,7_4
250,7:5,0.00315176,MIDVIEW,18,7,7_5
251,7:6,0.00274426,TURF CLUB,179,7,7_6
252,7:7,0.00230956,WOODLANDS SOUTH,19,7,7_7
253,7:8,0.00187213,WOODGROVE,116,7,7_8
254,7:9,0.000842235,KRANJI,207,7,7_9
255,7:10,0.0008316280000000001,GALI BATU,220,7,7_10
256,7:11,0.000674023,SENOKO NORTH,1,7,7_11
257,7:12,0.000664401,SENOKO SOUTH,190,7,7_12
258,7:13,0.0006528009999999999,SENOKO WEST,114,7,7_13
259,7:14,0.000515842,GREENWOOD PARK,282,7,7_14
260,7:15,0.000220748,RESERVOIR VIEW,221,7,7_15
261,7:16,9.76235e-05,PANG SUA,291,7,7_16
262,8:1,0.00857264,JELEBU,48,8,8_1
263,8:2,0.00840043,CHOA CHU KANG CENTRAL,141,8,8_2
264,8:3,0.00377214,BANGKIT,71,8,8_3
265,8:4,0.00335041,TECK WHYE,66,8,8_4
266,8:5,0.00286314,KEAT HONG,158,8,8_5
267,8:6,0.00275008,PENG SIANG,180,8,8_6
268,8:7,0.00262973,SENJA,70,8,8_7
269,8:8,0.00205293,CHOA CHU KANG NORTH,148,8,8_8
270,8:9,0.00193693,YEW TEE,147,8,8_9
271,8:10,0.0017139,SAUJANA,268,8,8_10
272,8:11,0.00166756,FAJAR,240,8,8_11
273,8:12,0.00105842,NATURE RESERVE,124,8,8_12
274,8:13,0.0005397059999999999,DAIRY FARM,149,8,8_13
275,8:14,0.000298918,TENGAH,271,8,8_14
276,8:15,7.16196e-05,LIM CHU KANG,244,8,8_15
277,9:1,0.00725817,BUKIT BATOK CENTRAL,58,9,9_1
278,9:2,0.00247298,GUILIN,181,9,9_2
279,9:3,0.00231912,HONG KAH NORTH,75,9,9_3
280,9:4,0.00226281,BUKIT BATOK EAST,184,9,9_4
281,9:5,0.00215858,BUKIT BATOK SOUTH,164,9,9_5
282,9:6,0.00214422,HILLVIEW,132,9,9_6
283,9:7,0.00206533,BUKIT BATOK WEST,42,9,9_7
284,9:8,0.0019715999999999996,BRICKWORKS,160,9,9_8
285,9:9,0.00143085,GOMBAK,100,9,9_9
286,10:1,0.0089769,PASIR RIS CENTRAL,24,10,10_1
287,10:2,0.006347,PASIR RIS DRIVE,30,10,10_2
288,10:3,0.00381152,PASIR RIS WEST,127,10,10_3
289,10:4,0.00133347,PASIR RIS PARK,151,10,10_4
290,10:5,0.00105006,LOYANG WEST,129,10,10_5
291,10:6,0.000415526,PASIR RIS WAFER FAB PARK,119,10,10_6
292,11:1,0.00166651,JOO KOON,202,11,11_1
293,11:2,0.000603252,TUAS VIEW,253,11,11_2
294,11:3,0.00058904,TUAS BAY,294,11,11_3
295,11:4,0.0004421,TUAS PROMENADE,252,11,11_4
296,11:5,0.000335715,TUAS VIEW EXTENSION,299,11,11_5
297,11:6,0.000246277,GUL CIRCLE,278,11,11_6
298,11:7,0.000229016,TUAS NORTH,279,11,11_7
299,11:8,0.00016784099999999998,GUL BASIN,295,11,11_8
300,11:9,0.000161711,BENOI SECTOR,250,11,11_9
301,11:10,0.00012262299999999998,PIONEER SECTOR,276,11,11_10
302,11:11,2.31473e-05,TENGEH,301,11,11_11
