ind,clusters,flow,node,ori_index,level_1,level_2
34,1:35,0.00414854,KOVAN,26,1,1_35
35,1:36,0.0041289,MACPHERSON,20,1,1_36
36,1:37,0.0040985,KAMPONG UBI,56,1,1_37
37,1:38,0.00403151,LAVENDER,82,1,1_38
38,1:39,0.00401232,COMPASSVALE,150,1,1_39
39,1:40,0.00389864,CHANGI AIRPORT,41,1,1_40
40,1:41,0.00303026,BOON TECK,122,1,1_41
41,1:42,0.00292005,UPPER PAYA LEBAR,201,1,1_42
42,1:43,0.00291049,LORONG 8 TOA PAYOH,57,1,1_43
43,1:44,0.00273306,BOON KENG,197,1,1_44
44,1:45,0.00240877,KATONG,159,1,1_45
45,1:46,0.00239795,GEYLANG BAHRU,133,1,1_46
46,1:47,0.00235972,TAI SENG,196,1,1_47
47,1:48,0.00233766,BRADDELL,186,1,1_48
48,1:49,0.00231819,PEI CHUN,67,1,1_49
49,1:50,0.00224951,KALLANG BAHRU,166,1,1_50
50,1:51,0.00214387,PASIR RIS PARK,151,1,1_51
51,1:52,0.0021256,POTONG PASIR,242,1,1_52
52,1:53,0.00204045,TOA PAYOH WEST,94,1,1_53
53,1:54,0.00199927,JOO SENG,175,1,1_54
54,1:55,0.00186146,TAMPINES NORTH,255,1,1_55
55,1:56,0.00184505,FLORA DRIVE,27,1,1_56
56,1:57,0.00181129,SENNETT,136,1,1_57
57,1:58,0.0017385000000000002,PUNGGOL TOWN CENTRE,210,1,1_58
58,1:59,0.00170904,SELETAR HILLS,216,1,1_59
59,1:60,0.0014938,SELETAR,229,1,1_60
60,1:61,0.00146543,MOUNTBATTEN,107,1,1_61
61,1:62,0.0013106,DEFU INDUSTRIAL PARK,9,1,1_62
62,1:63,0.00118788,WOODLEIGH,246,1,1_63
63,1:64,0.00102904,TANJONG RHU,54,1,1_64
64,1:65,0.00100901,KAMPONG BUGIS,140,1,1_65
65,1:66,0.0009121919999999999,BIDADARI,62,1,1_66
66,1:67,0.000895509,KALLANG WAY,161,1,1_67
67,1:68,0.000865785,CHANGI POINT,234,1,1_68
68,1:69,0.000853017,PAYA LEBAR NORTH,139,1,1_69
69,1:70,0.000842639,XILIN,238,1,1_70
70,1:71,0.00083249,PASIR RIS WAFER FAB PARK,119,1,1_71
71,1:72,0.0008209710000000001,KIM KEAT,199,1,1_72
72,1:73,0.00081218,YIO CHU KANG EAST,256,1,1_73
73,1:74,0.0007359619999999999,LORONG CHUAN,162,1,1_74
74,1:75,0.0007190260000000001,BAYSHORE,98,1,1_75
75,1:76,0.00069542,SIGLAP,198,1,1_76
76,1:77,0.0006752010000000001,LOYANG WEST,129,1,1_77
77,1:78,0.000644932,LOYANG EAST,182,1,1_78
78,1:79,0.000634867,CHANGI WEST,168,1,1_79
79,1:80,0.000484247,KAMPONG GLAM,178,1,1_80
80,1:81,0.000434039,YIO CHU KANG NORTH,46,1,1_81
81,1:82,0.00029621599999999997,PAYA LEBAR EAST,290,1,1_82
82,1:83,0.000177469,NORTHSHORE,262,1,1_83
83,1:84,3.91646e-05,PAYA LEBAR WEST,265,1,1_84
84,1:85,2.32237e-05,LORONG HALUS,294,1,1_85
85,1:86,2.28171e-05,PLAB,258,1,1_86
86,1:87,2.14004e-05,AIRPORT ROAD,302,1,1_87
87,2:1,0.00602609,MARITIME SQUARE,38,2,2_1
88,2:2,0.00558089,TIONG BAHRU STATION,126,2,2_2
89,2:3,0.00508074,BOULEVARD,79,2,2_3
90,2:4,0.00348761,ALEXANDRA HILL,106,2,2_4
91,2:5,0.00346459,SOMERSET,76,2,2_5
92,2:6,0.00329542,DHOBY GHAUT,232,2,2_6
93,2:7,0.00283425,CHINATOWN,5,2,2_7
94,2:8,0.0028034,BUGIS,95,2,2_8
95,2:9,0.00275605,MEI CHIN,169,2,2_9
96,2:10,0.0027184,CITY HALL,206,2,2_10
97,2:11,0.00263267,REDHILL,84,2,2_11
98,2:12,0.0024883,HENDERSON HILL,125,2,2_12
99,2:13,0.00227441,TELOK BLANGAH DRIVE,142,2,2_13
100,2:14,0.0022645,VICTORIA,185,2,2_14
101,2:15,0.00226046,TELOK BLANGAH RISE,146,2,2_15
102,2:16,0.00225143,TANGLIN HALT,195,2,2_16
103,2:17,0.00221161,PEOPLE'S PARK,177,2,2_17
104,2:18,0.00201553,BUKIT MERAH,194,2,2_18
105,2:19,0.00197489,NEWTON CIRCUS,205,2,2_19
106,2:20,0.00196258,BRAS BASAH,212,2,2_20
107,2:21,0.0019167000000000001,CRAWFORD,92,2,2_21
108,2:22,0.00180089,SINGAPORE GENERAL HOSPITAL,145,2,2_22
109,2:23,0.00174777,KAMPONG TIONG BAHRU,200,2,2_23
110,2:24,0.00172908,HOLLAND DRIVE,102,2,2_24
111,2:25,0.00163335,COMMONWEALTH,171,2,2_25
112,2:26,0.00159307,TIONG BAHRU,97,2,2_26
113,2:27,0.001382,TELOK BLANGAH WAY,53,2,2_27
114,2:28,0.00135131,BUKIT HO SWEE,138,2,2_28
115,2:29,0.001344,PEARL'S HILL,17,2,2_29
116,2:30,0.00134321,EVERTON PARK,174,2,2_30
117,2:31,0.00132209,CHATSWORTH,247,2,2_31
118,2:32,0.00129867,MARGARET DRIVE,52,2,2_32
119,2:33,0.00128291,MARINA CENTRE,49,2,2_33
120,2:34,0.00123179,CLARKE QUAY,154,2,2_34
121,2:35,0.00118762,NASSIM,111,2,2_35
122,2:36,0.00104066,ROBERTSON QUAY,224,2,2_36
123,2:37,0.00101671,CHINA SQUARE,87,2,2_37
124,2:38,0.00100583,TYERSALL,226,2,2_38
125,2:39,0.0009709769999999999,LEEDON PARK,269,2,2_39
126,2:40,0.0009655960000000001,SUNGEI ROAD,153,2,2_40
127,2:41,0.00086102,FARRER COURT,274,2,2_41
128,2:42,0.000848635,DUNEARN,222,2,2_42
129,2:43,0.0008473510000000001,BENCOOLEN,223,2,2_43
130,2:44,0.000724397,BOAT QUAY,230,2,2_44
131,2:45,0.000706432,DEPOT ROAD,218,2,2_45
132,2:46,0.0006418680000000001,QUEENSWAY,183,2,2_46
133,2:47,0.00063802,CENTRAL SUBZONE,109,2,2_47
134,2:48,0.000587,BAYFRONT SUBZONE,284,2,2_48
135,2:49,0.000541112,MACKENZIE,170,2,2_49
136,2:50,0.000524235,ONE TREE HILL,155,2,2_50
137,2:51,0.000503002,FORT CANNING,261,2,2_51
138,2:52,0.0004927,RIDOUT,233,2,2_52
139,2:53,0.00047000599999999997,CECIL,217,2,2_53
140,2:54,0.000467242,SELEGIE,135,2,2_54
141,2:55,0.000434325,CITY TERMINALS,235,2,2_55
142,2:56,0.00041361,PASIR PANJANG 2,59,2,2_56
143,2:57,0.000411574,PATERSON,285,2,2_57
144,2:58,0.000374884,TANJONG PAGAR,219,2,2_58
145,2:59,0.000355446,CLIFFORD PIER,254,2,2_59
146,2:60,0.00033489800000000003,RAFFLES PLACE,272,2,2_60
147,2:61,0.000328541,INSTITUTION HILL,289,2,2_61
148,2:62,0.00032768900000000004,ANSON,237,2,2_62
149,2:63,0.000259795,LEONIE HILL,23,2,2_63
150,2:64,0.00020601200000000002,ALEXANDRA NORTH,251,2,2_64
151,2:65,0.00019108599999999998,GOODWOOD PARK,113,2,2_65
152,2:66,0.000132919,SENTOSA,287,2,2_66
153,2:67,0.000131173,MAXWELL,264,2,2_67
154,2:68,0.000122285,ORANGE GROVE,278,2,2_68
155,2:69,0.000112124,OXLEY,215,2,2_69
156,2:70,6.78587e-05,TANGLIN,288,2,2_70
157,2:71,4.34734e-05,MONK'S HILL,281,2,2_71
158,2:72,3.89413e-05,STRAITS VIEW,298,2,2_72
159,2:73,3.41443e-05,PHILLIP,303,2,2_73
160,2:74,2.81121e-05,MARINA SOUTH,300,2,2_74
161,2:75,2.34325e-05,ISTANA NEGARA,282,2,2_75
162,3:1,0.0217305,WOODLANDS REGIONAL CENTRE,77,3,3_1
163,3:2,0.011459,WOODLANDS EAST,85,3,3_2
164,3:3,0.010635200000000001,NORTH COAST,36,3,3_3
165,3:4,0.00866316,WOODLANDS WEST,157,3,3_4
166,3:5,0.00781862,SEMBAWANG CENTRAL,86,3,3_5
167,3:6,0.00706483,MIDVIEW,18,3,3_6
168,3:7,0.00598178,WOODLANDS SOUTH,19,3,3_7
169,3:8,0.00393864,SEMBAWANG NORTH,211,3,3_8
170,3:9,0.0037671999999999996,TURF CLUB,179,3,3_9
171,3:10,0.00311516,WOODGROVE,116,3,3_10
172,3:11,0.0026101999999999996,ADMIRALTY,193,3,3_11
173,3:12,0.00222684,SEMBAWANG EAST,165,3,3_12
174,3:13,0.00205582,GALI BATU,220,3,3_13
175,3:14,0.00178492,SEMBAWANG SPRINGS,248,3,3_14
176,3:15,0.00151867,KRANJI,207,3,3_15
177,3:16,0.0012285,SENOKO WEST,114,3,3_16
178,3:17,0.00106807,SENOKO SOUTH,190,3,3_17
179,3:18,0.0009770080000000001,SENOKO NORTH,1,3,3_18
180,3:19,0.000566907,MANDAI EAST,277,3,3_19
181,3:20,0.000403174,RESERVOIR VIEW,221,3,3_20
182,3:21,0.00034446300000000004,GREENWOOD PARK,283,3,3_21
183,3:22,0.000298651,SEMBAWANG STRAITS,189,3,3_22
184,3:23,0.000153581,PANG SUA,292,3,3_23
185,3:24,0.000135312,THE WHARVES,257,3,3_24
186,4:1,0.0215954,JURONG WEST CENTRAL,65,4,4_1
187,4:2,0.0124598,YUNNAN,11,4,4_2
188,4:3,0.0105304,HONG KAH,43,4,4_3
189,4:4,0.010132899999999999,JURONG GATEWAY,89,4,4_4
190,4:5,0.00837178,BOON LAY PLACE,134,4,4_5
191,4:6,0.00651516,TAMAN JURONG,8,4,4_6
192,4:7,0.00463432,YUHUA EAST,104,4,4_7
193,4:8,0.00451957,YUHUA WEST,103,4,4_8
194,4:9,0.00381098,WESTERN WATER CATCHMENT,47,4,4_9
195,4:10,0.00371812,TEBAN GARDENS,13,4,4_10
196,4:11,0.00339899,TOH GUAN,192,4,4_11
197,4:12,0.00231245,WENYA,268,4,4_12
198,4:13,0.00188617,LAKESIDE,7,4,4_13
199,4:14,0.00174016,JOO KOON,202,4,4_14
200,4:15,0.000808912,CHIN BEE,276,4,4_15
201,4:16,0.00068284,KIAN TECK,152,4,4_16
202,4:17,0.000463123,JURONG RIVER,39,4,4_17
203,4:18,0.000317436,TUKANG,12,4,4_18
204,4:19,0.000282431,PENJURU CRESCENT,286,4,4_19
205,4:20,0.000211393,LIU FANG,214,4,4_20
206,4:21,0.00019549299999999998,INTERNATIONAL BUSINESS PARK,236,4,4_21
207,4:22,0.00017826700000000002,JURONG PORT,273,4,4_22
208,4:23,0.000162094,GUL CIRCLE,279,4,4_23
209,4:24,0.00011926700000000001,SAMULUN,259,4,4_24
210,4:25,0.000118467,GUL BASIN,296,4,4_25
211,4:26,6.333390000000001e-05,SHIPYARD,266,4,4_26
212,4:27,5.8288199999999995e-05,BENOI SECTOR,250,4,4_27
213,4:28,3.83213e-05,PIONEER SECTOR,275,4,4_28
214,4:29,3.10597e-05,SAFTI,291,4,4_29
215,5:1,0.013968200000000002,JELEBU,48,5,5_1
216,5:2,0.0137596,CHOA CHU KANG CENTRAL,141,5,5_2
217,5:3,0.00690815,PENG SIANG,180,5,5_3
218,5:4,0.00635364,KEAT HONG,158,5,5_4
219,5:5,0.00536933,SENJA,70,5,5_5
220,5:6,0.00529206,BANGKIT,71,5,5_6
221,5:7,0.00527196,TECK WHYE,66,5,5_7
222,5:8,0.00460838,CHOA CHU KANG NORTH,148,5,5_8
223,5:9,0.00407537,FAJAR,240,5,5_9
224,5:10,0.00380946,SAUJANA,267,5,5_10
225,5:11,0.00369089,YEW TEE,147,5,5_11
226,5:12,0.00236229,GOMBAK,100,5,5_12
227,5:13,0.00116786,DAIRY FARM,149,5,5_13
228,5:14,6.396e-05,LIM CHU KANG,244,5,5_14
229,6:1,0.0100334,ANG MO KIO TOWN CENTRE,60,6,6_1
230,6:2,0.00770824,CHONG BOON,34,6,6_2
231,6:3,0.00746274,BISHAN EAST,61,6,6_3
232,6:4,0.00544619,CHENG SAN,73,6,6_4
233,6:5,0.00540941,UPPER THOMSON,110,6,6_5
234,6:6,0.00495146,MARYMOUNT,22,6,6_6
235,6:7,0.00435523,SHANGRI-LA,63,6,6_7
236,6:8,0.00407818,YIO CHU KANG,55,6,6_8
237,6:9,0.00349043,KEBUN BAHRU,144,6,6_9
238,6:10,0.00315094,YIO CHU KANG WEST,143,6,6_10
239,6:11,0.00314218,TOWNSVILLE,96,6,6_11
240,6:12,0.00133427,SEMBAWANG HILLS,209,6,6_12
241,6:13,0.001303,TAGORE,271,6,6_13
242,6:14,0.0008762539999999999,CENTRAL WATER CATCHMENT,118,6,6_14
243,6:15,0.000564256,SERANGOON NORTH IND ESTATE,225,6,6_15
244,6:16,0.000525335,SPRINGLEAF,130,6,6_16
245,6:17,0.000330856,NEE SOON,263,6,6_17
246,6:18,0.00032952400000000004,MOUNT PLEASANT,239,6,6_18
247,6:19,0.000185033,SENGKANG WEST,249,6,6_19
248,7:1,0.0167602,YISHUN CENTRAL,2,7,7_1
249,7:2,0.0115057,YISHUN WEST,137,7,7_2
250,7:3,0.00984807,YISHUN EAST,187,7,7_3
251,7:4,0.00903192,KHATIB,120,7,7_4
252,7:5,0.00688421,YISHUN SOUTH,45,7,7_5
253,7:6,0.00563028,NORTHLAND,191,7,7_6
254,7:7,0.00270757,LOWER SELETAR,260,7,7_7
255,7:8,0.00019303099999999998,MANDAI ESTATE,44,7,7_8
256,7:9,0.000136405,SELETAR AEROSPACE PARK,228,7,7_9
257,7:10,5.0466499999999995e-05,MANDAI WEST,297,7,7_10
258,8:1,0.00977209,BUKIT BATOK CENTRAL,58,8,8_1
259,8:2,0.00509854,ANAK BUKIT,35,8,8_2
260,8:3,0.00444463,BRICKWORKS,160,8,8_3
261,8:4,0.00389465,HONG KAH NORTH,75,8,8_4
262,8:5,0.0035624000000000003,GUILIN,181,8,8_5
263,8:6,0.00343903,BUKIT BATOK EAST,184,8,8_6
264,8:7,0.00331544,BUKIT BATOK WEST,42,8,8_7
265,8:8,0.00314623,BUKIT BATOK SOUTH,164,8,8_8
266,8:9,0.00292904,HILLVIEW,132,8,8_9
267,8:10,0.00218085,SWISS CLUB,117,8,8_10
268,8:11,0.000999539,TENGAH,270,8,8_11
269,8:12,0.000919885,NATURE RESERVE,124,8,8_12
270,8:13,0.0005519,HILLCREST,90,8,8_13
271,9:1,0.00866909,CLEMENTI CENTRAL,37,9,9_1
272,9:2,0.00663422,CLEMENTI NORTH,163,9,9_2
273,9:3,0.0028878,CLEMENTI WOODS,15,9,9_3
274,9:4,0.00256558,CLEMENTI WEST,213,9,9_4
275,9:5,0.00241741,ONE NORTH,112,9,9_5
276,9:6,0.00219519,HOLLAND ROAD,51,9,9_6
277,9:7,0.00169587,DOVER,227,9,9_7
278,9:8,0.00157941,PASIR PANJANG 1,204,9,9_8
279,9:9,0.00154641,GHIM MOH,101,9,9_9
280,9:10,0.00132582,TOH TUCK,156,9,9_10
281,9:11,0.00131812,SINGAPORE POLYTECHNIC,105,9,9_11
282,9:12,0.000939482,CORONATION ROAD,115,9,9_12
283,9:13,0.000854571,ULU PANDAN,241,9,9_13
284,9:14,0.00083349,FABER,245,9,9_14
285,9:15,0.00082176,NATIONAL UNIVERSITY OF S'PORE,243,9,9_15
286,9:16,0.000666644,SUNSET WAY,72,9,9_16
287,9:17,0.0005692319999999999,WEST COAST,14,9,9_17
288,9:18,0.000349134,PORT,6,9,9_18
289,9:19,0.00018823400000000001,KENT RIDGE,231,9,9_19
290,9:20,0.00015684799999999999,PANDAN,293,9,9_20
291,10:1,0.00401128,FARRER PARK,188,10,10_1
292,10:2,0.00343751,MOULMEIN,128,10,10_2
293,10:3,0.00145173,KAMPONG JAVA,64,10,10_3
294,10:4,0.00139925,MALCOLM,176,10,10_4
295,10:5,0.000402886,ROCHOR CANAL,88,10,10_5
296,10:6,0.000277117,LITTLE INDIA,203,10,10_6
297,11:1,0.000760736,TUAS BAY,295,11,11_1
298,11:2,0.00052311,TUAS VIEW,253,11,11_2
299,11:3,0.000393031,TUAS PROMENADE,252,11,11_3
300,11:4,0.000345053,TUAS VIEW EXTENSION,299,11,11_4
301,11:5,0.000245066,TUAS NORTH,280,11,11_5
302,11:6,1.36316e-05,TENGEH,301,11,11_6
