ind,clusters,flow,node,ori_index,level_1,level_2
39,1:40,0.00285718,KAMPONG TIONG BAHRU,200,1,1_40
40,1:41,0.00284844,TANGLIN HALT,195,1,1_41
41,1:42,0.00284017,KAMPONG JAVA,64,1,1_42
42,1:43,0.00280653,SINGAPORE GENERAL HOSPITAL,145,1,1_43
43,1:44,0.00280087,DOVER,227,1,1_44
44,1:45,0.00270578,NEWTON CIRCUS,205,1,1_45
45,1:46,0.00268861,BOON TECK,122,1,1_46
46,1:47,0.00263901,SWISS CLUB,117,1,1_47
47,1:48,0.00256944,LORONG 8 TOA PAYOH,57,1,1_48
48,1:49,0.00251236,HOLLAND DRIVE,102,1,1_49
49,1:50,0.00251097,NATIONAL UNIVERSITY OF S'PORE,243,1,1_50
50,1:51,0.00243805,BRADDELL,186,1,1_51
51,1:52,0.00236735,NASSIM,111,1,1_52
52,1:53,0.00236267,TOA PAYOH WEST,94,1,1_53
53,1:54,0.00229181,PEI CHUN,67,1,1_54
54,1:55,0.0022760000000000002,CENTRAL SUBZONE,109,1,1_55
55,1:56,0.00224787,PASIR PANJANG 1,204,1,1_56
56,1:57,0.00222836,CLARKE QUAY,154,1,1_57
57,1:58,0.00222581,SINGAPORE POLYTECHNIC,105,1,1_58
58,1:59,0.00209026,SENNETT,136,1,1_59
59,1:60,0.00208143,POTONG PASIR,242,1,1_60
60,1:61,0.00206369,CHATSWORTH,247,1,1_61
61,1:62,0.00202563,BENCOOLEN,223,1,1_62
62,1:63,0.00197819,TELOK BLANGAH WAY,53,1,1_63
63,1:64,0.00188669,MARGARET DRIVE,52,1,1_64
64,1:65,0.00184501,ROBERTSON QUAY,224,1,1_65
65,1:66,0.00184168,COMMONWEALTH,171,1,1_66
66,1:67,0.00182804,BUKIT HO SWEE,138,1,1_67
67,1:68,0.00172566,GHIM MOH,101,1,1_68
68,1:69,0.00171132,MALCOLM,176,1,1_69
69,1:70,0.00170157,CECIL,217,1,1_70
70,1:71,0.00166941,QUEENSWAY,183,1,1_71
71,1:72,0.00159718,BAYFRONT SUBZONE,284,1,1_72
72,1:73,0.00157777,LEEDON PARK,271,1,1_73
73,1:74,0.00156186,CORONATION ROAD,115,1,1_74
74,1:75,0.00154687,KAMPONG GLAM,178,1,1_75
75,1:76,0.00152332,BOAT QUAY,230,1,1_76
76,1:77,0.00150875,SUNGEI ROAD,153,1,1_77
77,1:78,0.00139676,TYERSALL,226,1,1_78
78,1:79,0.00135663,CLIFFORD PIER,254,1,1_79
79,1:80,0.00134615,KALLANG WAY,161,1,1_80
80,1:81,0.00133618,PASIR PANJANG 2,59,1,1_81
81,1:82,0.00127809,RAFFLES PLACE,274,1,1_82
82,1:83,0.0012207000000000001,DEPOT ROAD,218,1,1_83
83,1:84,0.00118182,RIDOUT,233,1,1_84
84,1:85,0.00117863,MACKENZIE,170,1,1_85
85,1:86,0.0011097000000000001,ULU PANDAN,241,1,1_86
86,1:87,0.00110878,FARRER COURT,276,1,1_87
87,1:88,0.00110393,DUNEARN,222,1,1_88
88,1:89,0.0010687000000000001,SELEGIE,135,1,1_89
89,1:90,0.0009905369999999999,PORT,6,1,1_90
90,1:91,0.000954219,ROCHOR CANAL,88,1,1_91
91,1:92,0.0009414660000000001,FABER,245,1,1_92
92,1:93,0.000915435,FORT CANNING,262,1,1_93
93,1:94,0.000905778,CITY TERMINALS,235,1,1_94
94,1:95,0.0008977060000000001,ANSON,237,1,1_95
95,1:96,0.000897428,PATERSON,285,1,1_96
96,1:97,0.000884406,HILLCREST,90,1,1_97
97,1:98,0.000840477,WOODLEIGH,246,1,1_98
98,1:99,0.000786507,ONE TREE HILL,155,1,1_99
99,1:100,0.0007570760000000001,TANJONG PAGAR,219,1,1_100
100,1:101,0.0007075219999999999,KENT RIDGE,231,1,1_101
101,1:102,0.000649161,INSTITUTION HILL,289,1,1_102
102,1:103,0.0005971269999999999,KIM KEAT,199,1,1_103
103,1:104,0.000575722,MOUNT PLEASANT,239,1,1_104
104,1:105,0.000568424,SUNSET WAY,72,1,1_105
105,1:106,0.000563092,LITTLE INDIA,203,1,1_106
106,1:107,0.000536839,PANDAN,293,1,1_107
107,1:108,0.000515863,GOODWOOD PARK,113,1,1_108
108,1:109,0.000491934,MAXWELL,266,1,1_109
109,1:110,0.00047488300000000005,LEONIE HILL,23,1,1_110
110,1:111,0.00041450300000000004,SENTOSA,287,1,1_111
111,1:112,0.00036761199999999996,OXLEY,215,1,1_112
112,1:113,0.0003384,ALEXANDRA NORTH,251,1,1_113
113,1:114,0.000284119,ORANGE GROVE,279,1,1_114
114,1:115,0.00028277099999999997,TANGLIN,288,1,1_115
115,1:116,0.000138722,MONK'S HILL,214,1,1_116
116,1:117,0.000118664,PHILLIP,302,1,1_117
117,1:118,9.72931e-05,STRAITS VIEW,298,1,1_118
118,1:119,9.34623e-05,ISTANA NEGARA,282,1,1_119
119,1:120,8.713819999999999e-05,MARINA SOUTH,300,1,1_120
120,2:1,0.024046500000000002,TAMPINES EAST,40,2,2_1
121,2:2,0.0198396,BEDOK NORTH,16,2,2_2
122,2:3,0.0133438,TAMPINES WEST,78,2,2_3
123,2:4,0.012703399999999998,GEYLANG EAST,10,2,2_4
124,2:5,0.0126465,ALJUNIED,21,2,2_5
125,2:6,0.010393600000000001,FRANKEL,121,2,2_6
126,2:7,0.00880762,SIMEI,28,2,2_7
127,2:8,0.00739351,KAKI BUKIT,25,2,2_8
128,2:9,0.00734656,CHANGI AIRPORT,41,2,2_9
129,2:10,0.0072221,MARINE PARADE,50,2,2_10
130,2:11,0.0070926999999999995,BEDOK SOUTH,123,2,2_11
131,2:12,0.00617103,KEMBANGAN,91,2,2_12
132,2:13,0.00467292,KAMPONG UBI,56,2,2_13
133,2:14,0.00459752,BEDOK RESERVOIR,74,2,2_14
134,2:15,0.00431218,MACPHERSON,20,2,2_15
135,2:16,0.00272429,KATONG,159,2,2_16
136,2:17,0.00201149,JOO SENG,175,2,2_17
137,2:18,0.00186578,XILIN,238,2,2_18
138,2:19,0.00167696,FLORA DRIVE,27,2,2_19
139,2:20,0.00164533,MOUNTBATTEN,107,2,2_20
140,2:21,0.00147164,TAMPINES NORTH,255,2,2_21
141,2:22,0.0013988,CHANGI WEST,168,2,2_22
142,2:23,0.00131282,CHANGI POINT,234,2,2_23
143,2:24,0.00126969,KAMPONG BUGIS,140,2,2_24
144,2:25,0.00122751,DEFU INDUSTRIAL PARK,9,2,2_25
145,2:26,0.00106763,TANJONG RHU,54,2,2_26
146,2:27,0.0009261569999999999,SIGLAP,198,2,2_27
147,2:28,0.0008791960000000001,BIDADARI,62,2,2_28
148,2:29,0.0008575439999999999,PAYA LEBAR NORTH,139,2,2_29
149,2:30,0.000601047,BAYSHORE,98,2,2_30
150,2:31,0.00042020699999999997,LOYANG EAST,182,2,2_31
151,2:32,0.00012955399999999999,PAYA LEBAR EAST,290,2,2_32
152,2:33,0.000105717,PLAB,258,2,2_33
153,2:34,9.02941e-05,AIRPORT ROAD,303,2,2_34
154,3:1,0.0190836,JURONG WEST CENTRAL,65,3,3_1
155,3:2,0.011639700000000001,JURONG GATEWAY,89,3,3_2
156,3:3,0.00884912,HONG KAH,43,3,3_3
157,3:4,0.00803335,YUNNAN,11,3,3_4
158,3:5,0.00559707,TAMAN JURONG,8,3,3_5
159,3:6,0.00488334,YUHUA EAST,104,3,3_6
160,3:7,0.00479978,BOON LAY PLACE,134,3,3_7
161,3:8,0.00461821,YUHUA WEST,103,3,3_8
162,3:9,0.00398818,WESTERN WATER CATCHMENT,47,3,3_9
163,3:10,0.00355114,TOH GUAN,192,3,3_10
164,3:11,0.0034262,TEBAN GARDENS,13,3,3_11
165,3:12,0.00167554,LAKESIDE,7,3,3_12
166,3:13,0.00163422,WENYA,270,3,3_13
167,3:14,0.00138048,TOH TUCK,156,3,3_14
168,3:15,0.0008421430000000001,KIAN TECK,152,3,3_15
169,3:16,0.00078977,CHIN BEE,278,3,3_16
170,3:17,0.000620595,TUKANG,12,3,3_17
171,3:18,0.000573397,WEST COAST,14,3,3_18
172,3:19,0.0004995819999999999,LIU FANG,213,3,3_19
173,3:20,0.000403955,INTERNATIONAL BUSINESS PARK,236,3,3_20
174,3:21,0.000387643,PENJURU CRESCENT,286,3,3_21
175,3:22,0.000387456,JURONG RIVER,39,3,3_22
176,3:23,0.000235451,JURONG PORT,275,3,3_23
177,3:24,0.000155399,SAMULUN,260,3,3_24
178,3:25,0.000151653,SHIPYARD,268,3,3_25
179,4:1,0.0119871,SENGKANG TOWN CENTRE,33,4,4_1
180,4:2,0.00928536,BISHAN EAST,61,4,4_2
181,4:3,0.00719592,MATILDA,99,4,4_3
182,4:4,0.00673626,RIVERVALE,32,4,4_4
183,4:5,0.00637244,UPPER THOMSON,110,4,4_5
184,4:6,0.00530676,PUNGGOL FIELD,29,4,4_6
185,4:7,0.00459174,MARYMOUNT,22,4,4_7
186,4:8,0.00420216,ANCHORVALE,207,4,4_8
187,4:9,0.00370604,FERNVALE,3,4,4_9
188,4:10,0.00351988,COMPASSVALE,150,4,4_10
189,4:11,0.00212512,WATERWAY EAST,172,4,4_11
190,4:12,0.0012109000000000002,PUNGGOL TOWN CENTRE,209,4,4_12
191,4:13,0.000894045,SELETAR,229,4,4_13
192,4:14,0.00012009700000000001,NORTHSHORE,263,4,4_14
193,5:1,0.0122363,SERANGOON CENTRAL,69,5,5_1
194,5:2,0.00959428,HOUGANG CENTRAL,81,5,5_2
195,5:3,0.00693907,HOUGANG WEST,167,5,5_3
196,5:4,0.00618004,TRAFALGAR,4,5,5_4
197,5:5,0.00611732,LORONG AH SOO,83,5,5_5
198,5:6,0.00502043,SERANGOON GARDEN,80,5,5_6
199,5:7,0.00354875,KANGKAR,130,5,5_7
200,5:8,0.00349045,SERANGOON NORTH,93,5,5_8
201,5:9,0.00345715,KOVAN,26,5,5_9
202,5:10,0.00295357,HOUGANG EAST,31,5,5_10
203,5:11,0.00264514,UPPER PAYA LEBAR,201,5,5_11
204,5:12,0.00223654,TAI SENG,196,5,5_12
205,5:13,0.000985551,LORONG CHUAN,162,5,5_13
206,5:14,8.847469999999999e-05,PAYA LEBAR WEST,267,5,5_14
207,5:15,4.41879e-05,LORONG HALUS,294,5,5_15
208,6:1,0.014160800000000001,YISHUN CENTRAL,2,6,6_1
209,6:2,0.00902033,YISHUN WEST,137,6,6_2
210,6:3,0.00596635,SEMBAWANG CENTRAL,86,6,6_3
211,6:4,0.00570827,KHATIB,120,6,6_4
212,6:5,0.0054177,YISHUN EAST,187,6,6_5
213,6:6,0.00466112,YISHUN SOUTH,45,6,6_6
214,6:7,0.00439624,NORTHLAND,191,6,6_7
215,6:8,0.00299101,SEMBAWANG NORTH,210,6,6_8
216,6:9,0.00158699,ADMIRALTY,193,6,6_9
217,6:10,0.00126543,SEMBAWANG SPRINGS,248,6,6_10
218,6:11,0.00124201,LOWER SELETAR,261,6,6_11
219,6:12,0.00102972,SEMBAWANG EAST,165,6,6_12
220,6:13,0.0005870059999999999,SPRINGLEAF,129,6,6_13
221,6:14,0.00045719,MANDAI EAST,264,6,6_14
222,6:15,0.00037169,NEE SOON,265,6,6_15
223,6:16,0.00025305200000000003,SELETAR AEROSPACE PARK,228,6,6_16
224,6:17,0.000187453,SEMBAWANG STRAITS,189,6,6_17
225,6:18,0.000152159,MANDAI ESTATE,44,6,6_18
226,6:19,0.000114464,MANDAI WEST,297,6,6_19
227,6:20,6.53462e-05,THE WHARVES,257,6,6_20
228,7:1,0.017247099999999998,WOODLANDS REGIONAL CENTRE,77,7,7_1
229,7:2,0.00731304,WOODLANDS EAST,85,7,7_2
230,7:3,0.0067441,NORTH COAST,36,7,7_3
231,7:4,0.00631908,WOODLANDS WEST,157,7,7_4
232,7:5,0.00362221,MIDVIEW,18,7,7_5
233,7:6,0.0032247,WOODLANDS SOUTH,19,7,7_6
234,7:7,0.00265691,TURF CLUB,179,7,7_7
235,7:8,0.00212968,WOODGROVE,116,7,7_8
236,7:9,0.00111323,SENOKO SOUTH,190,7,7_9
237,7:10,0.000856841,GREENWOOD PARK,283,7,7_10
238,7:11,0.000833946,KRANJI,259,7,7_11
239,7:12,0.000735767,SENOKO WEST,114,7,7_12
240,7:13,0.0006117830000000001,SENOKO NORTH,1,7,7_13
241,7:14,0.00019644,RESERVOIR VIEW,221,7,7_14
242,8:1,0.00941098,JELEBU,48,8,8_1
243,8:2,0.00939859,CHOA CHU KANG CENTRAL,141,8,8_2
244,8:3,0.0041375,BANGKIT,71,8,8_3
245,8:4,0.00372341,TECK WHYE,66,8,8_4
246,8:5,0.00359705,KEAT HONG,158,8,8_5
247,8:6,0.00333579,PENG SIANG,180,8,8_6
248,8:7,0.00296479,SENJA,70,8,8_7
249,8:8,0.00226725,CHOA CHU KANG NORTH,148,8,8_8
250,8:9,0.00211137,YEW TEE,147,8,8_9
251,8:10,0.00208827,SAUJANA,269,8,8_10
252,8:11,0.00206171,FAJAR,240,8,8_11
253,8:12,0.00178997,GOMBAK,100,8,8_12
254,8:13,0.00094011,GALI BATU,220,8,8_13
255,8:14,0.000873965,NATURE RESERVE,124,8,8_14
256,8:15,0.0007642889999999999,DAIRY FARM,149,8,8_15
257,8:16,0.000332434,TENGAH,272,8,8_16
258,8:17,8.58607e-05,PANG SUA,292,8,8_17
259,8:18,6.39522e-05,LIM CHU KANG,244,8,8_18
260,9:1,0.0119689,ANG MO KIO TOWN CENTRE,60,9,9_1
261,9:2,0.00647825,CHONG BOON,34,9,9_2
262,9:3,0.0058052,CHENG SAN,73,9,9_3
263,9:4,0.00444445,YIO CHU KANG,55,9,9_4
264,9:5,0.00299886,TOWNSVILLE,96,9,9_5
265,9:6,0.00297843,YIO CHU KANG WEST,143,9,9_6
266,9:7,0.00284091,KEBUN BAHRU,144,9,9_7
267,9:8,0.00279154,SHANGRI-LA,63,9,9_8
268,9:9,0.0018678000000000002,YIO CHU KANG EAST,256,9,9_9
269,9:10,0.00131973,CENTRAL WATER CATCHMENT,118,9,9_10
270,9:11,0.00127962,SELETAR HILLS,216,9,9_11
271,9:12,0.00112898,SEMBAWANG HILLS,208,9,9_12
272,9:13,0.000954785,TAGORE,273,9,9_13
273,9:14,0.00078022,YIO CHU KANG NORTH,46,9,9_14
274,9:15,0.000732703,SERANGOON NORTH IND ESTATE,225,9,9_15
275,9:16,0.000115894,SENGKANG WEST,249,9,9_16
276,10:1,0.00765514,BUKIT BATOK CENTRAL,58,10,10_1
277,10:2,0.00685873,ANAK BUKIT,35,10,10_2
278,10:3,0.00291296,GUILIN,181,10,10_3
279,10:4,0.0027249,HONG KAH NORTH,75,10,10_4
280,10:5,0.00250784,HILLVIEW,131,10,10_5
281,10:6,0.00244285,BUKIT BATOK EAST,184,10,10_6
282,10:7,0.00242478,BRICKWORKS,160,10,10_7
283,10:8,0.00242053,BUKIT BATOK WEST,42,10,10_8
284,10:9,0.00229486,BUKIT BATOK SOUTH,164,10,10_9
285,11:1,0.00964174,PASIR RIS CENTRAL,24,11,11_1
286,11:2,0.00732444,PASIR RIS DRIVE,30,11,11_2
287,11:3,0.00440215,PASIR RIS WEST,126,11,11_3
288,11:4,0.00158027,PASIR RIS PARK,151,11,11_4
289,11:5,0.00117933,LOYANG WEST,128,11,11_5
290,11:6,0.000476754,PASIR RIS WAFER FAB PARK,119,11,11_6
291,12:1,0.00194694,JOO KOON,202,12,12_1
292,12:2,0.0005322580000000001,TUAS BAY,295,12,12_2
293,12:3,0.000451866,TUAS VIEW,253,12,12_3
294,12:4,0.000390864,GUL CIRCLE,280,12,12_4
295,12:5,0.000356395,TUAS PROMENADE,252,12,12_5
296,12:6,0.00031262099999999996,TUAS NORTH,281,12,12_6
297,12:7,0.000280624,TUAS VIEW EXTENSION,299,12,12_7
298,12:8,0.00022543299999999998,GUL BASIN,296,12,12_8
299,12:9,0.000217677,BENOI SECTOR,250,12,12_9
300,12:10,8.15394e-05,PIONEER SECTOR,277,12,12_10
301,12:11,4.82189e-05,SAFTI,291,12,12_11
302,12:12,2.60269e-05,TENGEH,301,12,12_12
