ind,clusters,flow,node,ori_index,level_1,level_2
177,4:14,0.0009107789999999999,KALLANG WAY,161,4,4_14
178,4:15,0.000898571,TANJONG RHU,54,4,4_15
179,4:16,0.000796895,BAYSHORE,98,4,4_16
180,4:17,0.000759252,SIGLAP,198,4,4_17
181,4:18,1.4578800000000002e-05,AIRPORT ROAD,302,4,4_18
182,5:1,0.0218696,WOODLANDS REGIONAL CENTRE,77,5,5_1
183,5:2,0.0125336,NORTH COAST,36,5,5_2
184,5:3,0.0117216,WOODLANDS EAST,85,5,5_3
185,5:4,0.00964817,WOODLANDS WEST,157,5,5_4
186,5:5,0.00792245,MIDVIEW,18,5,5_5
187,5:6,0.00635507,WOODLANDS SOUTH,19,5,5_6
188,5:7,0.004561,TURF CLUB,179,5,5_7
189,5:8,0.00322175,WOODGROVE,116,5,5_8
190,5:9,0.00277878,GALI BATU,220,5,5_9
191,5:10,0.00217823,KRANJI,207,5,5_10
192,5:11,0.0019457,SENOKO WEST,114,5,5_11
193,5:12,0.0014835,SENOKO SOUTH,190,5,5_12
194,5:13,0.00130184,SENOKO NORTH,1,5,5_13
195,5:14,0.000728895,RESERVOIR VIEW,221,5,5_14
196,5:15,0.00026063400000000004,PANG SUA,291,5,5_15
197,5:16,0.000223036,GREENWOOD PARK,282,5,5_16
198,6:1,0.0169127,YISHUN CENTRAL,2,6,6_1
199,6:2,0.011924700000000002,YISHUN WEST,137,6,6_2
200,6:3,0.011473,YISHUN EAST,187,6,6_3
201,6:4,0.00847949,SEMBAWANG CENTRAL,86,6,6_4
202,6:5,0.00818844,KHATIB,120,6,6_5
203,6:6,0.00763026,YISHUN SOUTH,45,6,6_6
204,6:7,0.00655117,NORTHLAND,191,6,6_7
205,6:8,0.0051967,SEMBAWANG NORTH,211,6,6_8
206,6:9,0.00304265,LOWER SELETAR,259,6,6_9
207,6:10,0.00268654,ADMIRALTY,193,6,6_10
208,6:11,0.0022969,SEMBAWANG EAST,165,6,6_11
209,6:12,0.00222821,SEMBAWANG SPRINGS,247,6,6_12
210,6:13,0.0007080789999999999,MANDAI EAST,276,6,6_13
211,6:14,0.000319137,SEMBAWANG STRAITS,189,6,6_14
212,6:15,0.00029907,THE WHARVES,257,6,6_15
213,6:16,0.00024105,MANDAI ESTATE,44,6,6_16
214,6:17,0.000215142,SELETAR AEROSPACE PARK,228,6,6_17
215,6:18,6.09932e-05,MANDAI WEST,297,6,6_18
216,7:1,0.013147299999999999,CHOA CHU KANG CENTRAL,141,7,7_1
217,7:2,0.0129017,JELEBU,48,7,7_2
218,7:3,0.00716081,PENG SIANG,180,7,7_3
219,7:4,0.00620161,KEAT HONG,158,7,7_4
220,7:5,0.00531821,CHOA CHU KANG NORTH,148,7,7_5
221,7:6,0.00513036,BANGKIT,71,7,7_6
222,7:7,0.00512706,SENJA,70,7,7_7
223,7:8,0.00511728,TECK WHYE,66,7,7_8
224,7:9,0.00401319,YEW TEE,147,7,7_9
225,7:10,0.00390646,SAUJANA,266,7,7_10
226,7:11,0.00387302,FAJAR,240,7,7_11
227,7:12,0.00217474,GOMBAK,100,7,7_12
228,7:13,0.00125151,DAIRY FARM,149,7,7_13
229,7:14,9.67791e-05,LIM CHU KANG,244,7,7_14
230,8:1,0.00959619,ANG MO KIO TOWN CENTRE,60,8,8_1
231,8:2,0.0071834,CHONG BOON,34,8,8_2
232,8:3,0.00609285,BISHAN EAST,61,8,8_3
233,8:4,0.00521431,UPPER THOMSON,110,8,8_4
234,8:5,0.00521176,CHENG SAN,73,8,8_5
235,8:6,0.00461858,SHANGRI-LA,63,8,8_6
236,8:7,0.00456792,MARYMOUNT,22,8,8_7
237,8:8,0.00382582,KEBUN BAHRU,144,8,8_8
238,8:9,0.00335391,YIO CHU KANG WEST,143,8,8_9
239,8:10,0.00327878,YIO CHU KANG,55,8,8_10
240,8:11,0.003201,TOWNSVILLE,96,8,8_11
241,8:12,0.00161655,SEMBAWANG HILLS,209,8,8_12
242,8:13,0.00156657,TAGORE,270,8,8_13
243,8:14,0.000870934,CENTRAL WATER CATCHMENT,118,8,8_14
244,8:15,0.000703251,YIO CHU KANG EAST,256,8,8_15
245,8:16,0.000575789,SPRINGLEAF,130,8,8_16
246,8:17,0.000509447,SERANGOON NORTH IND ESTATE,225,8,8_17
247,8:18,0.000492555,NEE SOON,262,8,8_18
248,8:19,0.000271685,MOUNT PLEASANT,239,8,8_19
249,8:20,0.000225194,SENGKANG WEST,249,8,8_20
250,9:1,0.021640299999999998,TAMPINES EAST,40,9,9_1
251,9:2,0.013528700000000001,TAMPINES WEST,78,9,9_2
252,9:3,0.00525877,CHANGI AIRPORT,41,9,9_3
253,9:4,0.00463161,SIMEI,28,9,9_4
254,9:5,0.00241283,FLORA DRIVE,27,9,9_5
255,9:6,0.00187799,TAMPINES NORTH,255,9,9_6
256,9:7,0.00122076,PAYA LEBAR NORTH,139,9,9_7
257,9:8,0.00106912,CHANGI POINT,234,9,9_8
258,9:9,0.000923561,XILIN,238,9,9_9
259,9:10,0.000745545,CHANGI WEST,168,9,9_10
260,9:11,0.000602993,LOYANG EAST,182,9,9_11
261,9:12,0.000236751,PAYA LEBAR EAST,289,9,9_12
262,9:13,9.11232e-05,PAYA LEBAR WEST,264,9,9_13
263,10:1,0.00826779,BUKIT BATOK CENTRAL,58,10,10_1
264,10:2,0.00429311,BRICKWORKS,160,10,10_2
265,10:3,0.00372523,HONG KAH NORTH,75,10,10_3
266,10:4,0.00368131,ANAK BUKIT,35,10,10_4
267,10:5,0.00342951,BUKIT BATOK WEST,42,10,10_5
268,10:6,0.00317839,GUILIN,181,10,10_6
269,10:7,0.00309617,BUKIT BATOK EAST,184,10,10_7
270,10:8,0.00303411,BUKIT BATOK SOUTH,164,10,10_8
271,10:9,0.0029065000000000002,HILLVIEW,132,10,10_9
272,10:10,0.00135758,SWISS CLUB,117,10,10_10
273,10:11,0.00112541,TENGAH,269,10,10_11
274,10:12,0.00085492,NATURE RESERVE,124,10,10_12
275,11:1,0.00798747,CLEMENTI CENTRAL,37,11,11_1
276,11:2,0.00598967,CLEMENTI NORTH,163,11,11_2
277,11:3,0.00303073,CLEMENTI WOODS,15,11,11_3
278,11:4,0.00272705,CLEMENTI WEST,213,11,11_4
279,11:5,0.00229811,TOH TUCK,156,11,11_5
280,11:6,0.00182939,ONE NORTH,112,11,11_6
281,11:7,0.00163749,DOVER,227,11,11_7
282,11:8,0.00151706,HOLLAND ROAD,51,11,11_8
283,11:9,0.00150255,GHIM MOH,101,11,11_9
284,11:10,0.00147927,PASIR PANJANG 1,204,11,11_10
285,11:11,0.00103749,SINGAPORE POLYTECHNIC,105,11,11_11
286,11:12,0.000826542,FABER,245,11,11_12
287,11:13,0.000803545,LEEDON PARK,268,11,11_13
288,11:14,0.000783755,ULU PANDAN,241,11,11_14
289,11:15,0.0007183160000000001,CORONATION ROAD,115,11,11_15
290,11:16,0.000668379,SUNSET WAY,72,11,11_16
291,11:17,0.000575166,NATIONAL UNIVERSITY OF S'PORE,243,11,11_17
292,11:18,0.00052134,WEST COAST,14,11,11_18
293,11:19,0.00027254,PORT,6,11,11_19
294,11:20,0.000264774,PENJURU CRESCENT,285,11,11_20
295,11:21,0.000198343,KENT RIDGE,231,11,11_21
296,11:22,0.000166834,PANDAN,292,11,11_22
297,12:1,0.00102293,TUAS BAY,293,12,12_1
298,12:2,0.00094344,TUAS VIEW,253,12,12_2
299,12:3,0.0005889409999999999,TUAS PROMENADE,252,12,12_3
300,12:4,0.000488219,TUAS VIEW EXTENSION,299,12,12_4
301,12:5,0.000354771,TUAS NORTH,279,12,12_5
302,12:6,3.50343e-05,TENGEH,301,12,12_6
