ind,clusters,flow,node,ori_index,level_1,level_2
71,1:72,0.000729197,PATERSON,283,1,1_72
72,1:73,0.0007066069999999999,KENT RIDGE,232,1,1_73
73,1:74,0.000659553,ONE TREE HILL,155,1,1_74
74,1:75,0.000565753,PANDAN,292,1,1_75
75,1:76,0.000515114,INSTITUTION HILL,287,1,1_76
76,1:77,0.0005115359999999999,LEONIE HILL,23,1,1_77
77,1:78,0.00037063199999999997,ALEXANDRA NORTH,252,1,1_78
78,1:79,0.00031309400000000004,MAXWELL,265,1,1_79
79,1:80,0.000248871,OXLEY,216,1,1_80
80,1:81,0.000221852,SENTOSA,285,1,1_81
81,1:82,0.000192539,TANGLIN,286,1,1_82
82,1:83,0.000182268,ORANGE GROVE,277,1,1_83
83,1:84,0.000173636,MONK'S HILL,215,1,1_84
84,1:85,0.000146468,MARINA SOUTH,300,1,1_85
85,1:86,0.000111212,PHILLIP,302,1,1_86
86,1:87,9.9429e-05,STRAITS VIEW,298,1,1_87
87,2:1,0.0232305,TAMPINES EAST,40,2,2_1
88,2:2,0.018674400000000004,BEDOK NORTH,16,2,2_2
89,2:3,0.0135267,TAMPINES WEST,78,2,2_3
90,2:4,0.011824,ALJUNIED,21,2,2_4
91,2:5,0.011539299999999999,GEYLANG EAST,10,2,2_5
92,2:6,0.00985291,FRANKEL,121,2,2_6
93,2:7,0.00782922,CHANGI AIRPORT,41,2,2_7
94,2:8,0.00748947,SIMEI,28,2,2_8
95,2:9,0.00717581,KAKI BUKIT,25,2,2_9
96,2:10,0.00713847,BEDOK SOUTH,123,2,2_10
97,2:11,0.00656068,MARINE PARADE,50,2,2_11
98,2:12,0.00638494,KEMBANGAN,91,2,2_12
99,2:13,0.00513208,MACPHERSON,20,2,2_13
100,2:14,0.004902,KAMPONG UBI,56,2,2_14
101,2:15,0.00486948,BEDOK RESERVOIR,74,2,2_15
102,2:16,0.00274802,KATONG,159,2,2_16
103,2:17,0.00202989,JOO SENG,175,2,2_17
104,2:18,0.00186746,FLORA DRIVE,27,2,2_18
105,2:19,0.00186375,XILIN,239,2,2_19
106,2:20,0.00150954,MOUNTBATTEN,107,2,2_20
107,2:21,0.00147942,KALLANG WAY,161,2,2_21
108,2:22,0.00140839,TAMPINES NORTH,256,2,2_22
109,2:23,0.00134635,CHANGI WEST,168,2,2_23
110,2:24,0.00129868,KAMPONG BUGIS,140,2,2_24
111,2:25,0.00113622,TANJONG RHU,54,2,2_25
112,2:26,0.000937743,CHANGI POINT,235,2,2_26
113,2:27,0.000918181,BIDADARI,62,2,2_27
114,2:28,0.000866207,PAYA LEBAR NORTH,139,2,2_28
115,2:29,0.0008652489999999999,SIGLAP,198,2,2_29
116,2:30,0.000804727,BAYSHORE,98,2,2_30
117,2:31,0.000422118,LOYANG EAST,182,2,2_31
118,2:32,0.000195192,AIRPORT ROAD,303,2,2_32
119,2:33,0.000146937,PLAB,295,2,2_33
120,2:34,0.000121939,PAYA LEBAR WEST,266,2,2_34
121,2:35,0.00011688700000000001,PAYA LEBAR EAST,288,2,2_35
122,3:1,0.0147245,TOA PAYOH CENTRAL,68,3,3_1
123,3:2,0.0140514,SENGKANG TOWN CENTRE,33,3,3_2
124,3:3,0.00998333,PASIR RIS CENTRAL,24,3,3_3
125,3:4,0.00897434,BISHAN EAST,61,3,3_4
126,3:5,0.00848238,RIVERVALE,32,3,3_5
127,3:6,0.00844452,MATILDA,99,3,3_6
128,3:7,0.00729338,PASIR RIS DRIVE,30,3,3_7
129,3:8,0.00638878,PUNGGOL FIELD,29,3,3_8
130,3:9,0.00611288,UPPER THOMSON,110,3,3_9
131,3:10,0.00546264,ANCHORVALE,208,3,3_10
132,3:11,0.00521673,MARYMOUNT,22,3,3_11
133,3:12,0.00509389,FERNVALE,3,3,3_12
134,3:13,0.00501309,PASIR RIS WEST,127,3,3_13
135,3:14,0.00304942,BRADDELL,186,3,3_14
136,3:15,0.00302607,WATERWAY EAST,172,3,3_15
137,3:16,0.00294534,BOON TECK,122,3,3_16
138,3:17,0.00261496,TOA PAYOH WEST,94,3,3_17
139,3:18,0.00258828,LORONG 8 TOA PAYOH,57,3,3_18
140,3:19,0.00254368,PEI CHUN,67,3,3_19
141,3:20,0.00159805,PASIR RIS PARK,151,3,3_20
142,3:21,0.00140695,PUNGGOL TOWN CENTRE,210,3,3_21
143,3:22,0.00111331,LOYANG WEST,129,3,3_22
144,3:23,0.000982052,SELETAR,230,3,3_23
145,3:24,0.000786015,KIM KEAT,199,3,3_24
146,3:25,0.000541081,PASIR RIS WAFER FAB PARK,119,3,3_25
147,3:26,9.5016e-05,NORTHSHORE,262,3,3_26
148,4:1,0.0197132,JURONG WEST CENTRAL,65,4,4_1
149,4:2,0.0107077,JURONG GATEWAY,89,4,4_2
150,4:3,0.00971798,HONG KAH,43,4,4_3
151,4:4,0.00939422,YUNNAN,11,4,4_4
152,4:5,0.00563134,TAMAN JURONG,8,4,4_5
153,4:6,0.00539477,BOON LAY PLACE,134,4,4_6
154,4:7,0.00515828,YUHUA WEST,103,4,4_7
155,4:8,0.00464725,YUHUA EAST,104,4,4_8
156,4:9,0.00403237,TEBAN GARDENS,13,4,4_9
157,4:10,0.00379844,TOH GUAN,192,4,4_10
158,4:11,0.00363325,WESTERN WATER CATCHMENT,47,4,4_11
159,4:12,0.00197928,WENYA,269,4,4_12
160,4:13,0.00182594,LAKESIDE,7,4,4_13
161,4:14,0.00147766,TOH TUCK,156,4,4_14
162,4:15,0.000946248,KIAN TECK,152,4,4_15
163,4:16,0.0007863519999999999,CHIN BEE,276,4,4_16
164,4:17,0.000635523,WEST COAST,14,4,4_17
165,4:18,0.000530041,TUKANG,12,4,4_18
166,4:19,0.000510705,INTERNATIONAL BUSINESS PARK,237,4,4_19
167,4:20,0.000480285,LIU FANG,214,4,4_20
168,4:21,0.00039921,PENJURU CRESCENT,284,4,4_21
169,4:22,0.000303779,JURONG RIVER,39,4,4_22
170,4:23,0.000244952,JURONG PORT,273,4,4_23
171,4:24,0.000185942,SAMULUN,259,4,4_24
172,4:25,0.000110396,SHIPYARD,267,4,4_25
173,5:1,0.0121414,SERANGOON CENTRAL,69,5,5_1
174,5:2,0.00976451,HOUGANG CENTRAL,81,5,5_2
175,5:3,0.00793681,HOUGANG WEST,167,5,5_3
176,5:4,0.007231699999999999,TRAFALGAR,4,5,5_4
177,5:5,0.00663543,LORONG AH SOO,83,5,5_5
178,5:6,0.00544356,SERANGOON GARDEN,80,5,5_6
179,5:7,0.00472477,KANGKAR,131,5,5_7
180,5:8,0.00428923,SERANGOON NORTH,93,5,5_8
181,5:9,0.00397195,HOUGANG EAST,31,5,5_9
182,5:10,0.00386927,COMPASSVALE,150,5,5_10
183,5:11,0.00376737,KOVAN,26,5,5_11
184,5:12,0.00349567,TAI SENG,196,5,5_12
185,5:13,0.0027611999999999997,UPPER PAYA LEBAR,201,5,5_13
186,5:14,0.00140043,DEFU INDUSTRIAL PARK,9,5,5_14
187,5:15,0.00127629,LORONG CHUAN,162,5,5_15
188,5:16,3.13344e-05,LORONG HALUS,293,5,5_16
189,6:1,0.016751099999999998,WOODLANDS REGIONAL CENTRE,77,6,6_1
190,6:2,0.00784565,WOODLANDS EAST,85,6,6_2
191,6:3,0.00669053,NORTH COAST,36,6,6_3
192,6:4,0.00623623,WOODLANDS WEST,157,6,6_4
193,6:5,0.00612388,SEMBAWANG CENTRAL,86,6,6_5
194,6:6,0.00450542,MIDVIEW,18,6,6_6
195,6:7,0.00337809,WOODLANDS SOUTH,19,6,6_7
196,6:8,0.00299512,SEMBAWANG NORTH,211,6,6_8
197,6:9,0.00269136,WOODGROVE,116,6,6_9
198,6:10,0.00234462,TURF CLUB,179,6,6_10
199,6:11,0.00172509,ADMIRALTY,193,6,6_11
200,6:12,0.00147562,SEMBAWANG SPRINGS,249,6,6_12
201,6:13,0.00128386,SEMBAWANG EAST,165,6,6_13
202,6:14,0.00116856,SENOKO SOUTH,190,6,6_14
203,6:15,0.0008305,KRANJI,207,6,6_15
204,6:16,0.0007862580000000001,SENOKO WEST,114,6,6_16
205,6:17,0.0006352430000000001,SENOKO NORTH,1,6,6_17
206,6:18,0.000632722,GREENWOOD PARK,281,6,6_18
207,6:19,0.00044405,MANDAI EAST,263,6,6_19
208,6:20,0.00023127599999999999,RESERVOIR VIEW,222,6,6_20
209,6:21,0.000158855,SEMBAWANG STRAITS,189,6,6_21
210,6:22,4.10704e-05,THE WHARVES,258,6,6_22
211,7:1,0.00691857,BALESTIER,108,7,7_1
212,7:2,0.00596071,MOULMEIN,128,7,7_2
213,7:3,0.00545593,VICTORIA,185,7,7_3
214,7:4,0.00531232,BENDEMEER,173,7,7_4
215,7:5,0.00530359,LAVENDER,82,7,7_5
216,7:6,0.00479719,FARRER PARK,188,7,7_6
217,7:7,0.00336555,KALLANG BAHRU,166,7,7_7
218,7:8,0.00320286,GEYLANG BAHRU,133,7,7_8
219,7:9,0.0029449000000000003,BOON KENG,197,7,7_9
220,7:10,0.00266657,KAMPONG JAVA,64,7,7_10
221,7:11,0.00217973,SENNETT,136,7,7_11
222,7:12,0.00201835,POTONG PASIR,243,7,7_12
223,7:13,0.00165159,MALCOLM,176,7,7_13
224,7:14,0.00160287,BENCOOLEN,224,7,7_14
225,7:15,0.00136865,WOODLEIGH,247,7,7_15
226,7:16,0.00116891,SUNGEI ROAD,153,7,7_16
227,7:17,0.000911315,MACKENZIE,170,7,7_17
228,7:18,0.000806427,SELEGIE,135,7,7_18
229,7:19,0.000726993,MOUNT PLEASANT,240,7,7_19
230,7:20,0.0006371840000000001,ROCHOR CANAL,88,7,7_20
231,7:21,0.000401964,LITTLE INDIA,203,7,7_21
232,7:22,0.000116424,ISTANA NEGARA,280,7,7_22
233,8:1,0.010721799999999998,CHOA CHU KANG CENTRAL,141,8,8_1
234,8:2,0.00967772,JELEBU,48,8,8_2
235,8:3,0.00446948,PENG SIANG,180,8,8_3
236,8:4,0.0044158,KEAT HONG,158,8,8_4
237,8:5,0.00418022,TECK WHYE,66,8,8_5
238,8:6,0.00392893,BANGKIT,71,8,8_6
239,8:7,0.00386287,SENJA,70,8,8_7
240,8:8,0.00300771,CHOA CHU KANG NORTH,148,8,8_8
241,8:9,0.00256789,FAJAR,241,8,8_9
242,8:10,0.00256598,SAUJANA,268,8,8_10
243,8:11,0.00243774,YEW TEE,147,8,8_11
244,8:12,0.0018887,GOMBAK,100,8,8_12
245,8:13,0.00120039,NATURE RESERVE,124,8,8_13
246,8:14,0.00115003,DAIRY FARM,149,8,8_14
247,8:15,0.00100899,GALI BATU,221,8,8_15
248,8:16,0.00040788,TENGAH,290,8,8_16
249,8:17,0.000114515,PANG SUA,291,8,8_17
250,8:18,8.977389999999999e-05,MANDAI WEST,297,8,8_18
251,8:19,6.52491e-05,LIM CHU KANG,245,8,8_19
252,9:1,0.0147452,YISHUN CENTRAL,2,9,9_1
253,9:2,0.00864124,YISHUN WEST,137,9,9_2
254,9:3,0.00654425,YISHUN EAST,187,9,9_3
255,9:4,0.00572177,KHATIB,120,9,9_4
256,9:5,0.00565146,YISHUN SOUTH,45,9,9_5
257,9:6,0.00433318,NORTHLAND,191,9,9_6
258,9:7,0.00196342,LOWER SELETAR,260,9,9_7
259,9:8,0.000517248,SPRINGLEAF,130,9,9_8
260,9:9,0.000235892,SELETAR AEROSPACE PARK,229,9,9_9
261,9:10,0.00016144100000000002,MANDAI ESTATE,44,9,9_10
262,10:1,0.010828299999999999,ANG MO KIO TOWN CENTRE,60,10,10_1
263,10:2,0.00533458,CHONG BOON,34,10,10_2
264,10:3,0.00512033,CHENG SAN,73,10,10_3
265,10:4,0.00447905,YIO CHU KANG,55,10,10_4
266,10:5,0.00301217,YIO CHU KANG WEST,143,10,10_5
267,10:6,0.00298681,KEBUN BAHRU,144,10,10_6
268,10:7,0.00289044,SHANGRI-LA,63,10,10_7
269,10:8,0.00286274,TOWNSVILLE,96,10,10_8
270,10:9,0.00173365,SELETAR HILLS,217,10,10_9
271,10:10,0.00170187,YIO CHU KANG EAST,257,10,10_10
272,10:11,0.00161904,YIO CHU KANG NORTH,46,10,10_11
273,10:12,0.00131094,TAGORE,271,10,10_12
274,10:13,0.00124252,CENTRAL WATER CATCHMENT,118,10,10_13
275,10:14,0.00115718,SEMBAWANG HILLS,209,10,10_14
276,10:15,0.00107536,SERANGOON NORTH IND ESTATE,226,10,10_15
277,10:16,0.000363292,NEE SOON,264,10,10_16
278,10:17,0.000177997,SENGKANG WEST,250,10,10_17
279,11:1,0.00804338,BUKIT BATOK CENTRAL,58,11,11_1
280,11:2,0.00568001,ANAK BUKIT,35,11,11_2
281,11:3,0.00334454,HONG KAH NORTH,75,11,11_3
282,11:4,0.00297832,GUILIN,181,11,11_4
283,11:5,0.002816,HILLVIEW,132,11,11_5
284,11:6,0.00274808,BRICKWORKS,160,11,11_6
285,11:7,0.00269917,BUKIT BATOK WEST,42,11,11_7
286,11:8,0.00256905,BUKIT BATOK SOUTH,164,11,11_8
287,11:9,0.00250421,BUKIT BATOK EAST,184,11,11_9
288,11:10,0.00223909,SWISS CLUB,117,11,11_10
289,11:11,0.000947018,HILLCREST,90,11,11_11
290,11:12,0.000645257,SUNSET WAY,72,11,11_12
291,12:1,0.00154043,JOO KOON,202,12,12_1
292,12:2,0.00062644,TUAS BAY,294,12,12_2
293,12:3,0.00055715,TUAS VIEW,254,12,12_3
294,12:4,0.00036039800000000006,TUAS PROMENADE,253,12,12_4
295,12:5,0.000358669,TUAS VIEW EXTENSION,299,12,12_5
296,12:6,0.00025423,GUL CIRCLE,278,12,12_6
297,12:7,0.00023391599999999997,TUAS NORTH,279,12,12_7
298,12:8,0.000159146,GUL BASIN,296,12,12_8
299,12:9,0.000143544,BENOI SECTOR,251,12,12_9
300,12:10,6.44276e-05,PIONEER SECTOR,275,12,12_10
301,12:11,6.315510000000001e-05,SAFTI,289,12,12_11
302,12:12,3.42296e-05,TENGEH,301,12,12_12
