ind,node,level_1_weekday,level_1_weekend,weekday_com_ent_in,weekday_com_ent_out,weekend_com_ent_in,weekend_com_ent_out
205,TELOK BLANGAH DRIVE,8,8,0.4657097274744502,0.34265877596302635,0.45133164866920555,0.3295457619777701
206,TIONG BAHRU,8,8,0.3269984243519329,0.34701024998630087,0.336280553874636,0.35241052379745397
207,TELOK BLANGAH RISE,8,8,0.21236469819574064,0.26000981436088066,0.21777928566831845,0.22146274491164364
208,TELOK BLANGAH WAY,8,8,0.15497175228751303,0.2700575232036757,0.12687648328093107,0.26399139058826054
209,KAMPONG TIONG BAHRU,8,8,0.33939677579956284,0.37176242275342875,0.34558290629537414,0.4025491067373965
210,BUKIT HO SWEE,8,8,0.40907944919705863,0.43815957088481494,0.40612654240144475,0.4384972329419717
211,DEPOT ROAD,8,8,0.30464988846908486,0.3269615833820806,0.32838602376448606,0.36586747533945374
212,PASIR PANJANG 2,8,8,0.5172321433748079,0.5497986451334634,0.5474684471387544,0.5433942086497361
213,CITY TERMINALS,8,8,0.3468333818192844,0.3344897411227589,0.4110270512296614,0.3510351522998494
214,ALEXANDRA NORTH,8,8,0.46409831944033914,0.3510086028775049,0.4589525321017564,0.3513532841763838
215,SENTOSA,8,8,0.2022093839260424,0.26760792435242153,0.2122375344440178,0.2448513414799745
216,YISHUN CENTRAL,9,9,0.4427723439245206,0.4860998912576451,0.4503719412364549,0.4939097361023242
217,YISHUN WEST,9,9,0.8326485881336977,0.799749251939982,0.8150780371388028,0.7811059202947229
218,YISHUN EAST,9,9,0.06197908643756172,0.06898167452038606,0.06785955078026203,0.0782156544733256
219,YISHUN SOUTH,9,9,0.12781265802274974,0.47820286286532077,0.1399125186157082,0.46575826039851437
220,KHATIB,9,9,0.8044533486330564,0.7840316854653906,0.7841681642743956,0.7692190426098933
221,NORTHLAND,9,9,0.14684449369134756,0.047801244591112006,0.1463652066900639,0.05244591434117749
222,LOWER SELETAR,9,9,0.14952662262739844,0.18375296572483596,0.1760258519056579,0.1879283628645735
223,SPRINGLEAF,9,10,0.5336031552259519,0.4849856424210411,0.5484826030355994,0.5092738293248565
224,NEE SOON,9,10,0.4878301341015961,0.41735108184254227,0.45500468780716236,0.46253915010007796
225,MANDAI ESTATE,9,9,0.6593867701515342,0.2299569660194473,0.5650567553357233,0.24492379529265593
226,ANG MO KIO TOWN CENTRE,10,10,0.49425792773817745,0.4545245406588843,0.4728512891646698,0.43947331817413926
227,CHENG SAN,10,10,0.8132358816132621,0.8183189569080241,0.8106365826064783,0.8216424170682729
228,CHONG BOON,10,10,0.4524879868319494,0.5446011727667666,0.47164481098270994,0.5313152112181851
229,YIO CHU KANG,10,10,0.8273379229890828,0.7985871353337588,0.777509617604226,0.7680184156023667
230,KEBUN BAHRU,10,10,0.36896766881255666,0.23171363118626853,0.37040820579678435,0.2474241206593185
231,SHANGRI-LA,10,10,0.5339369370708095,0.4214427040612273,0.5109993627669479,0.42449738964706707
232,TOWNSVILLE,10,10,0.537190407498694,0.5743876094928346,0.5379205411069158,0.5523418593599105
233,YIO CHU KANG WEST,10,10,0.3281387949344573,0.2706325300397321,0.32246883335469145,0.26718903477972855
234,YIO CHU KANG EAST,10,10,0.29389260400075046,0.4071588317539102,0.4470392002662061,0.4539833104450368
235,SELETAR HILLS,10,10,0.44372312619051724,0.39843559928452565,0.45757496246126966,0.41301649432344895
236,SERANGOON NORTH IND ESTATE,10,10,0.3821414343731427,0.34122737439970574,0.3810091124102251,0.3264939376790681
237,SEMBAWANG HILLS,10,10,0.4629462886210388,0.6170891592832699,0.4686254680410546,0.6116559829518534
238,TAGORE,10,10,0.6058910223092937,0.508866202631874,0.5915693577278832,0.520534437932964
239,YIO CHU KANG NORTH,10,10,0.31202603398092427,0.5321980617682046,0.3079711687382684,0.5048773814613363
240,SENGKANG WEST,10,10,0.34185864050900233,0.30622626167318096,0.35396487093242324,0.3351187428410755
241,TOA PAYOH CENTRAL,11,11,0.7702994942350622,0.737276791261122,0.6847533946440766,0.6717732212495917
242,BALESTIER,11,11,0.5675929753624015,0.5706061433297757,0.4708146286396044,0.4070097941385003
243,TOA PAYOH WEST,11,11,0.7975385172456237,0.7847376733193594,0.7580636235675631,0.7350564798778433
244,BOON TECK,11,11,0.46785118207234266,0.3259924088356924,0.46824543608898067,0.29910034712606737
245,BRADDELL,11,11,0.33957245010202064,0.6214825403853745,0.29046426986907203,0.6201755016763544
246,LORONG 8 TOA PAYOH,11,11,0.61391724006457,0.29835456322699516,0.5887466060574861,0.2640405335222362
247,PEI CHUN,11,11,0.054263659772922884,0.0528920674123263,0.048140584696364425,0.06582601712160642
248,KIM KEAT,11,11,0.41652151986429775,0.4164185656108614,0.3752398355966824,0.34593824769130305
249,SERANGOON CENTRAL,12,12,0.747494605440619,0.7279594340435074,0.6926088024502859,0.6891354912701005
250,SERANGOON GARDEN,12,12,0.4519646581228158,0.49270692438966407,0.45582445511179404,0.4894740297058112
251,KOVAN,12,12,0.6777333267106547,0.6629446784744212,0.6257510723011735,0.6082144466964295
252,LORONG AH SOO,12,12,0.4525645841088263,0.5197978021324813,0.44157405702486285,0.520671056233507
253,JOO SENG,12,12,0.8186577505243249,0.7885774844831837,0.73971322461382,0.7353679491319244
254,SERANGOON NORTH,12,12,0.4886175465524916,0.5125487144207018,0.48377866925781676,0.5195253725098675
255,UPPER PAYA LEBAR,12,12,0.4537614511292389,0.5982393396555404,0.47433108908365634,0.5798219928355938
256,TAI SENG,12,12,0.5402947136669443,0.4331957093466846,0.5115748838159763,0.42728468838073846
257,LORONG CHUAN,12,12,0.8033770895400195,0.8075559974270843,0.7327072103186926,0.761466505896012
258,BIDADARI,12,12,0.7485135286265949,0.75965103174468,0.7130231361462137,0.6869427489470463
259,BUKIT BATOK CENTRAL,13,4,0.7514122023910126,0.6978663088155983,0.6406841270689844,0.6151340649734293
260,GUILIN,13,4,0.7473001922838219,0.7955202070417745,0.6804801065298643,0.7091853393893447
261,BUKIT BATOK WEST,13,4,0.5308020580257907,0.37274262682020826,0.3659444317693582,0.2937053576126095
262,BUKIT BATOK SOUTH,13,4,0.5300095760980814,0.5413930122173931,0.4808059935855972,0.4109039320168124
263,BRICKWORKS,13,4,0.40034448252563226,0.4346605790901886,0.3161768467678147,0.3121684807703955
264,HONG KAH NORTH,13,4,0.4338884285678864,0.4700387185230276,0.34427325971447403,0.3847800289380402
265,BUKIT BATOK EAST,13,4,0.48308443148410024,0.6164558175563117,0.36105546708906894,0.5353187261636453
266,HILLVIEW,13,4,0.5523214858099278,0.6142785796797336,0.4254728922979548,0.49527289286368414
267,TENGAH,13,4,0.2912069278876694,0.3844350449753696,0.3168683954551253,0.40063046798307234
268,BENDEMEER,14,1,0.6888378017564977,0.7875549526379004,0.5562982043447906,0.6539951980867208
