ind,node,cal_dc_spreader,cal_hh,cal_pr_spreader,cal_dc_receiver,cal_ha,cal_pr_receiver
101,PUNGGOL FIELD,0.345420530367328,0.3239581458169509,0.31052645233838505,0.33056779004649944,0.28995299915974065,0.3059472709951719
102,ANCHORVALE,0.19089514322366918,0.17394282223155547,0.17652843063798337,0.25368990414548687,0.23167705217953413,0.23401016762186969
103,TRAFALGAR,0.2835160843783593,0.24558486907043217,0.2587719775030687,0.33078655232709303,0.2848907112214027,0.311047108032086
104,COMPASSVALE,0.2663614376842412,0.23291214402896868,0.24166172085416235,0.2153628110273489,0.19561876280283264,0.19854561411044597
105,MARYMOUNT,0.33859441623752373,0.2843556099661902,0.3062828040535731,0.33514070029956405,0.28296242649126235,0.3254380089669587
106,WATERWAY EAST,0.16740228392055365,0.14600775649934705,0.15450072323078523,0.16735305101894773,0.15016707103473248,0.15358772534167817
107,UPPER THOMSON,0.48061290369344745,0.4025128379935621,0.47221526720688023,0.4664246478171114,0.39921851883202564,0.4588721977734952
108,KANGKAR,0.29069730242930236,0.25026169340968857,0.26703953484367465,0.19507890280871992,0.15989361434847774,0.1805710922987116
109,FERNVALE,0.3377110131915815,0.2942793892091247,0.31812084277593855,0.3853888915532384,0.33177669955770545,0.37046049291947925
110,HOUGANG EAST,0.16044757252319777,0.13065862907100456,0.14486739397368473,0.1547468532800417,0.13074968059802278,0.14197398332512814
111,PUNGGOL TOWN CENTRE,0.15429796412816396,0.1355552634193527,0.1418618161982148,0.1596801434347592,0.1445752893609352,0.14812281383575535
112,SELETAR,0.2299589897637847,0.206041780329016,0.23093482455782158,0.24738526122785034,0.23019488770578878,0.24916085687986153
113,NORTHSHORE,0.04975768998317915,0.04429923231165703,0.04509977980881505,0.047848060118029015,0.043928253571997575,0.04390948573727308
114,SELETAR AEROSPACE PARK,0.14349981206904333,0.11136415100309884,0.14673870673388537,0.1605503368159397,0.11756071227084022,0.16073149874503467
115,JURONG WEST CENTRAL,0.7402494721953817,0.677574870044512,0.7402494721953817,0.7494991286373739,0.6923673250210124,0.753229946954043
116,JURONG GATEWAY,0.7223139170462699,0.6590126649659059,0.709835727623022,0.6866912422103545,0.6401163948683585,0.6689998054691513
117,YUNNAN,0.20992389544371884,0.24228114040090698,0.2036407038975875,0.15251241113189215,0.1872694926666586,0.14838145270774114
118,HONG KAH,0.30171094483862876,0.2878106993581293,0.2984266662799114,0.29130402446576065,0.2857309523064707,0.28802515245415766
119,TAMAN JURONG,0.4568554518727811,0.44398181500618145,0.4417086378223188,0.42384010941080374,0.42403452675415115,0.4148972632396421
120,BOON LAY PLACE,0.1984925467631283,0.20601294337438547,0.19139080988790552,0.2241322290088027,0.24014968116041446,0.21583459750437536
121,YUHUA EAST,0.29633295057755027,0.27469104816632445,0.2963088009810884,0.3220770790451774,0.2995983238193584,0.31798874745692374
122,TOH GUAN,0.3051149763227633,0.28643333771518914,0.3025955726474076,0.3021929161445318,0.2662843128712636,0.2963997301240565
123,YUHUA WEST,0.3173282003997358,0.2858598035664525,0.3072892831901083,0.2529832434467867,0.2375887552198704,0.24820659578799859
124,JOO KOON,0.4532645982730944,0.4282202655371842,0.4868503872559051,0.457159003020855,0.45371757873639246,0.5005484091633593
125,TEBAN GARDENS,0.2621512239491927,0.25343848492474125,0.27811475866463004,0.2953070171596999,0.3059000929315212,0.29560622559863176
126,TOH TUCK,0.2308285367789289,0.22482026233040162,0.23674737650011843,0.25692032202298354,0.23892654590321172,0.24729160054319616
127,LAKESIDE,0.2854195684109328,0.27758340796459213,0.28789374230646064,0.33899226676656885,0.3306201100618375,0.3332907075685878
128,KIAN TECK,0.08165982334481509,0.09020030838352178,0.09437304974404405,0.08873501457022052,0.10497328602431222,0.08917569904285419
129,WESTERN WATER CATCHMENT,0.21893620258407448,0.24725603296244522,0.2164334399362721,0.212855337333585,0.2503213576732823,0.20525450268506332
130,CHIN BEE,0.0,0.0,0.0,0.1271383193985055,0.1436490553705794,0.1251165332365785
131,WENYA,0.07451390635775199,0.08551330054798119,0.0713721073569709,0.1914242633396847,0.20370821598729166,0.18475041734190017
132,GUL CIRCLE,0.1314243453840928,0.12411869343158982,0.12226141608463681,0.145398365907157,0.14473950841490543,0.14552523737104678
133,TUKANG,0.02850622496604021,0.03233551936912767,0.03353000288880568,0.13584640614176702,0.1556725249196774,0.14243025668715814
134,INTERNATIONAL BUSINESS PARK,0.19033723297734353,0.15109142743250395,0.18205177656007998,0.13976977621214492,0.1294048091165912,0.13798963649436216
135,LIU FANG,0.0,0.0,0.0,0.0,0.0,0.0
136,BENOI SECTOR,0.0,0.0,0.0,0.0,0.0,0.0
137,PENJURU CRESCENT,0.13489790181909883,0.11962491016422631,0.13518369321514637,0.13168622135347335,0.12791210148119264,0.12933879858641908
138,JURONG RIVER,0.0,0.0,0.0,0.12268624307848164,0.13293907415884845,0.12125760371767634
139,JURONG PORT,0.0,0.0,0.0,0.0,0.0,0.0
140,GUL BASIN,0.04070222863962531,0.03140264510003471,0.06896111461949862,0.0,0.0,0.0
141,SAMULUN,0.0,0.0,0.0,0.0,0.0,0.0
142,SHIPYARD,0.0,0.0,0.0,0.0,0.0,0.0
143,SAFTI,0.023542622781780074,0.028288870040677615,0.013311559165812116,0.045647425641212255,0.04129934918861941,0.05308083545440322
144,PIONEER SECTOR,0.01881023378098378,0.014741771589677995,0.01576607220441624,0.0,0.0,0.0
145,CHOA CHU KANG CENTRAL,0.6821161208906439,0.5790714274033895,0.6634644277182035,0.6821811364483538,0.6079905288589132,0.6638720143271077
146,JELEBU,0.4853392413483489,0.352207379958189,0.49120908543577946,0.5071840713231808,0.38666239826834903,0.5026397025642431
147,TECK WHYE,0.3822685611022891,0.32641037691728647,0.3598543658240078,0.35591906782888977,0.31866796106874534,0.34482125048731516
148,SAUJANA,0.18061223440790292,0.14327316162500012,0.1696092893266887,0.15392948513450588,0.1181095327582693,0.15008504945089993
149,YEW TEE,0.4468504051881667,0.4336017672294106,0.41908181472316014,0.48176624173836413,0.4726744298002392,0.45308883466247835
150,BANGKIT,0.32234177165076616,0.24734339402824226,0.30857854721953204,0.3313047920652874,0.2642287462976651,0.3268254173455227
151,PENG SIANG,0.25094377025077025,0.22619572745633798,0.23366865663024677,0.2521263093936733,0.22576304959617371,0.24499570016414898
152,FAJAR,0.19224890083481916,0.14522724422469785,0.18860765685998643,0.1868043732199994,0.14090120543984624,0.18192592652646555
153,KEAT HONG,0.2543658517266283,0.2239382530789815,0.27189593136970563,0.32957008813960564,0.2890140138744343,0.317080423107556
154,SENJA,0.19413627426650232,0.14490426558577466,0.20181265116870256,0.30133337231873963,0.2225707337808998,0.2937980686694544
155,CHOA CHU KANG NORTH,0.03442227445481802,0.03028567050377414,0.03069112597424944,0.06643564386297018,0.059978250689198286,0.06225955760102812
156,DAIRY FARM,0.22019475430988583,0.1742527718533903,0.20988914294189356,0.27095725889315025,0.21507641725502943,0.2630802517724374
157,LIM CHU KANG,0.11157947578424339,0.09859325300312913,0.07097195643504342,0.07775559670818473,0.07714662225796215,0.0759695365829781
158,WOODLANDS REGIONAL CENTRE,0.7833832761521149,0.7068455037829983,0.7439616024085532,0.7844363819698292,0.7501559812858348,0.7437528601596454
159,WOODLANDS EAST,0.6334433373880529,0.6247638811169122,0.5918049665348574,0.6362940108117923,0.6440377117472526,0.5953351062247522
160,WOODLANDS WEST,0.4749108915587979,0.4944519006530701,0.48665875773535794,0.5654234214181211,0.5515379161734456,0.5495656107641128
161,MIDVIEW,0.22917493085518054,0.25335989499486233,0.20715970349073218,0.19113434484269207,0.21536388384382577,0.17493673072419894
162,NORTH COAST,0.29496426625371575,0.2822205158172651,0.29241605018430394,0.2745644058554912,0.27066788993755553,0.26233862348967685
