ind,node,cal_dc_spreader,cal_hh,cal_pr_spreader,cal_dc_receiver,cal_ha,cal_pr_receiver
197,PORT,0.2766214618340549,0.24302106090553632,0.2567940735968437,0.21091294085070703,0.21270499902583803,0.20412281529643717
198,KENT RIDGE,0.15523455109298143,0.10518026787342534,0.15154464008995502,0.12683874876011594,0.11186211577380682,0.13149201544419192
199,TIONG BAHRU STATION,0.565285934670055,0.49285437759129597,0.5577947055132685,0.5598369089520697,0.5095335139279622,0.5561360409628562
200,MARITIME SQUARE,0.6519705213404289,0.6041938261639062,0.6382141709923447,0.6215027539526027,0.589170884357716,0.6095077183112213
201,REDHILL,0.3761931557086537,0.34365574340706195,0.37364152759805314,0.43114727654910506,0.4027454974503038,0.4254066722218648
202,BUKIT MERAH,0.32632974959322164,0.21988833288625437,0.35750955393374656,0.30534800165997056,0.2181167251710647,0.31980400567560624
203,HENDERSON HILL,0.28607904909964,0.22948494354417698,0.27845886125827496,0.29629842386737226,0.233208834510226,0.3029104116761265
204,ALEXANDRA HILL,0.3543617201394729,0.26065927670873434,0.394902229767047,0.3877322357815832,0.28993078566371433,0.3915658782628909
205,TELOK BLANGAH DRIVE,0.25411981385128757,0.21678806052494254,0.2717819346468401,0.2945687506596189,0.261452899369758,0.3041767623380487
206,TIONG BAHRU,0.2574905504257243,0.1956901829464502,0.26730561897660565,0.2458928069795595,0.20663344286439872,0.24533180589663203
207,TELOK BLANGAH RISE,0.23208346732325777,0.19201662003680903,0.23370812758455503,0.22995928150923725,0.1984341358091945,0.23334890457397214
208,TELOK BLANGAH WAY,0.2302576148578473,0.1688101659465121,0.2285651581400513,0.17102798243332473,0.13400555448167945,0.1790471064846938
209,KAMPONG TIONG BAHRU,0.2452382391956841,0.173092342979412,0.2700541167104127,0.23871590257471045,0.20553323649239322,0.24183848449157552
210,BUKIT HO SWEE,0.2541428504926503,0.20260333712179657,0.2523087196768928,0.26465085528574117,0.1992309078916852,0.26500588499544275
211,DEPOT ROAD,0.18447533314127665,0.13928203300633205,0.1935768159619979,0.1846283904621376,0.1443675017354254,0.19030782324772216
212,PASIR PANJANG 2,0.22767726695991672,0.1775941625825034,0.2060664201714892,0.16928579179035005,0.14409170321934603,0.173365283498897
213,CITY TERMINALS,0.15581538731398648,0.1471910586227355,0.1792245100373777,0.16421007391593967,0.1520321594800225,0.17227979834365206
