node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
CLEMENTI NORTH,0.47237845455805955,0.46524078026334714,0.4263937101184844,0.3571827229948517,0.39278212033699317,0.4415209575924667,0.4308542436670771,0.40034288086740144,0.3781101656909114,0.41277932188328503
CLEMENTI WEST,0.07755281305023631,0.06570187370089492,0.07338098953999594,0.02434172549147632,0.032320149343389774,0.08463806282457771,0.07327735524144607,0.08366323478542353,0.034291831626021084,0.04404283901714259
CLEMENTI WOODS,0.08646362281825981,0.0913428603425322,0.08304720528022133,0.027509107225251694,0.051286978122628266,0.08745972253236026,0.08393559817871267,0.08785886664953205,0.030821166015036643,0.05788822786266442
CLIFFORD PIER,0.02444689243877662,0.02531999088126684,0.024176746870500605,0.013311591731441058,0.012858628769158258,0.012119355863007964,0.017279347403928332,0.012818828568385619,0.012202977152194969,0.00855336798139937
COMMONWEALTH,0.1435197375556405,0.1632250640590175,0.13366509809120036,0.1187347330427487,0.11927186088356825,0.13259358115888017,0.1481917032785384,0.12483625511482406,0.12225879607084315,0.12051149405736003
COMPASSVALE,0.20897996745757697,0.21926225538082056,0.16374702459032495,0.1465973857694156,0.15661164351683896,0.19557338080604855,0.1969760122197583,0.1492936667310082,0.15594195689689722,0.17473476730425316
CORONATION ROAD,0.10125912366696074,0.10572379748768573,0.09352994086468605,0.05443186655792078,0.058528357477134293,0.07283804523099605,0.06963653370055452,0.06885849152348317,0.04117058660976174,0.04942036287546515
CRAWFORD,0.0993568793532917,0.09080855555526238,0.09092072731725957,0.059476044637166915,0.06961722021736394,0.11388691216131505,0.11014841680578528,0.10091381936805319,0.08882967812326162,0.09770556001114741
DAIRY FARM,0.04038141780899855,0.04267710214415652,0.036961019258991645,0.021150132971799157,0.020195637780094436,0.03059995719616877,0.03126938675805439,0.027545965374907503,0.017528790293335865,0.01908015731459922
DEFU INDUSTRIAL PARK,0.04960602657179864,0.03302120160183856,0.042144599269410964,0.026107790823879103,0.03298296558298568,0.04146188019520352,0.030851433600274515,0.03506701687787492,0.026659231330207943,0.026986044701052057
DEPOT ROAD,0.028162546991678156,0.023819694584889826,0.028601276492621123,0.00770978400938433,0.009477856226578879,0.02256741345781079,0.021390017688552355,0.02471475218450833,0.009206223743914067,0.010789334510539006
DHOBY GHAUT,0.2826112656400515,0.281332482772833,0.24748041643668012,0.20871359537900447,0.22702392778355998,0.326253538864017,0.3241534020612119,0.2786996662871938,0.2902058781394552,0.3182673661330247
DOVER,0.07347656335385458,0.06668577126331268,0.0728688091618375,0.0277399123647155,0.03173979589197595,0.05839183844189901,0.04777845718742667,0.06203465479004769,0.013623651383546105,0.02035210021918336
DUNEARN,0.022818579993998677,0.037510094937743536,0.03044161529663734,0.015255150799388576,0.0069571453726695745,0.022728679080181467,0.03585643457290347,0.02925597915935661,0.019525943003391527,0.010055099594246823
EVERTON PARK,0.05095129834329337,0.043375199421081125,0.0508132771249137,0.014782042571504532,0.030538827193535484,0.05115052331375173,0.0419918420574928,0.050285988241715346,0.019406306070960538,0.04055801077979099
FABER,0.026290302538075388,0.028593990318314305,0.02465072024326804,0.019810437465116397,0.0125427811281026,0.020901002026647204,0.02429549186616782,0.020596009793110222,0.018801169735273255,0.013895248485427902
FAJAR,0.08232745278614255,0.08053431786592341,0.07604441920987087,0.03471631957199584,0.03532870244348162,0.08521571671784639,0.08516416071950388,0.07747588930025125,0.04549121970180385,0.04343768740650366
FARRER COURT,0.05961731392713106,0.05717292036250526,0.05793543913659597,0.03414621433233358,0.03396910353902764,0.05480619200344883,0.052043849002073594,0.053530083918287355,0.03417711887819214,0.033408922770807
FARRER PARK,0.40519181319014685,0.38115258653282236,0.35043318171177135,0.27393145455372514,0.2931493478586454,0.6579961834679707,0.6531029723589951,0.5673911547425459,0.558706483608312,0.5639827623093389
FERNVALE,0.17414987636288926,0.1850591624692856,0.15468610142371775,0.12244877900878241,0.11111258232160896,0.1751737633908177,0.18699939374277805,0.15214032780974676,0.136395248117529,0.12419875687685646
FLORA DRIVE,0.04474970816268502,0.04262944308746166,0.036418587172898566,0.07094561334313203,0.0811183350345699,0.03761950683455545,0.04189184846566578,0.03205554673583651,0.06752006075378132,0.062203312026786396
FORT CANNING,0.02132714787482492,0.013859534375866957,0.03036079599383048,0.006927413031614851,0.006051212739690495,0.021397504670067208,0.019498024763368527,0.027960397363490194,0.013194940511360945,0.00915220127463328
FRANKEL,0.2467711984357307,0.1954824523225801,0.20315339319347203,0.19078139620677265,0.2661769716901662,0.2571140893685304,0.20315364739524064,0.20726982853350337,0.21774054180346689,0.3011920335779953
GALI BATU,0.0477887331060534,0.045112096533683754,0.05226417448153419,0.02031870721282618,0.022243791373771107,0.06773547086531483,0.06860808505124553,0.06436591702279867,0.03777726911324989,0.03692220691541353
GEYLANG BAHRU,0.10843126258333265,0.10851013416968305,0.09264345651608807,0.07005703194459821,0.0780674994345597,0.10207493926940378,0.10283851760599884,0.08676303988291939,0.07590439050234132,0.07994539358106616
GEYLANG EAST,0.6249876714759486,0.6383071126513227,0.5161744535906958,0.5718824455038866,0.5942391321291365,0.7502332359884858,0.7676269262333466,0.6135708756892949,0.7626346708924484,0.7819285564660216
GHIM MOH,0.040783045584126515,0.03886821443113031,0.045295550426865935,0.013445306475036776,0.01729222434526517,0.042457817584268455,0.04199634104348217,0.04797659785168376,0.01659956615709204,0.016857674538432666
GOMBAK,0.23695246319490376,0.2652434672143868,0.2062482000106169,0.14911433439719216,0.14139113411776744,0.22722046499053697,0.2610926101841663,0.19907760881052017,0.1685674226327847,0.17012838968356744
GOODWOOD PARK,0.011686862085845566,0.007177503220575904,0.011642532687756335,0.0038272107256262715,0.01041903506655452,0.008624290010901797,0.007278488559229314,0.008508757394221314,0.005891945516979729,0.009443581504337668
GREENWOOD PARK,0.023659267136640953,0.017819738451966438,0.01785394621160344,0.02043466267836244,0.040285036448296174,0.005762558239378625,0.015522372434617371,0.004536910853516025,0.01505780001004246,0.00948663695365503
GUILIN,0.1934505196792344,0.179664676498752,0.16692492369093181,0.146405577020053,0.16020319065509442,0.19174315650442292,0.18116207060116674,0.16309842514201914,0.17271378818818453,0.18588711543428463
